Time	(10) Kp*error	(13) Kd*de/dt	(14) Kp*e+Kd*de/dt CCW	
0.103	-0.0599813	-0.05997073	-0.05983964	
0.1032	-0.05997561	-0.05997352	-0.05984981	
0.1034	-0.05996558	-0.05997604	-0.05985871	
0.1036	-0.05995183	-0.05997832	-0.05986596	
0.1038	-0.05993498	-0.05998038	-0.05987131	
0.104	-0.05991568	-0.05998225	-0.05987458	
0.1042	-0.05989457	-0.05998394	-0.05987568	
0.1044	-0.05987229	-0.05998426	-0.05987462	
0.1046	-0.05984947	-0.05998318	-0.05987134	
0.1048	-0.05982672	-0.05998059	-0.05986583	
0.105	-0.05980462	-0.05997448	-0.05985816	
0.1052	-0.05978372	-0.05996532	-0.05984822	
0.1054	-0.05976454	-0.05995358	-0.05983605	
0.1056	-0.05974755	-0.05993975	-0.05982175	
0.1058	-0.05973316	-0.05992433	-0.05980555	
0.106	-0.05972173	-0.0599078	-0.05978774	
0.1062	-0.05971358	-0.05989064	-0.05976865	
0.1064	-0.05970893	-0.05987334	-0.05974871	
0.1066	-0.05970797	-0.05985634	-0.05972834	
0.1068	-0.0597108	-0.05984008	-0.05970801	
0.107	-0.05971745	-0.05982497	-0.0596882	
0.1072	-0.05972791	-0.05981138	-0.05966937	
0.1074	-0.05974207	-0.05979965	-0.05965202	
0.1076	-0.05975977	-0.05979007	-0.05963657	
0.1078	-0.0597808	-0.05978291	-0.05962346	
0.108	-0.05980166	-0.05977835	-0.05961307	
0.1082	-0.05982054	-0.05977657	-0.0596054	
0.1084	-0.05983761	-0.05977758	-0.05960027	
0.1086	-0.05985307	-0.05978146	-0.05959754	
0.1088	-0.05986705	-0.05978821	-0.05959713	
0.109	-0.0598797	-0.0597978	-0.05959895	
0.1092	-0.05989115	-0.05981013	-0.05960295	
0.1094	-0.05990151	-0.05982356	-0.05960909	
0.1096	-0.05991088	-0.0598382	-0.05961716	
0.1098	-0.05991936	-0.05985359	-0.05962701	
0.11	-0.05992704	-0.05986753	-0.05963844	
0.1102	-0.05993398	-0.05988013	-0.05965108	
0.1104	-0.05994026	-0.05989154	-0.05966459	
0.1106	-0.05994594	-0.05990186	-0.05967868	
0.1108	-0.05995109	-0.0599112	-0.05969313	
0.111	-0.05995575	-0.05991965	-0.05970774	
0.1112	-0.05995996	-0.0599273	-0.05972234	
0.1114	-0.05996377	-0.05993421	-0.05973681	
0.1116	-0.05996722	-0.05994048	-0.05975104	
0.1118	-0.05997033	-0.05994614	-0.05976495	
0.112	-0.05997316	-0.05995126	-0.05977846	
0.1122	-0.05997571	-0.0599559	-0.05979153	
0.1124	-0.05997802	-0.0599601	-0.05980412	
0.1126	-0.05998011	-0.0599639	-0.05981619	
0.1128	-0.05998201	-0.05996733	-0.05982775	
0.113	-0.05998139	-0.05997044	-0.05983877	
0.1132	-0.05997582	-0.05997325	-0.059849	
0.1134	-0.05996589	-0.0599758	-0.05985797	
0.1136	-0.05995222	-0.0599781	-0.0598653	
0.1138	-0.05993544	-0.05998019	-0.05987072	
0.114	-0.0599162	-0.05998207	-0.05987408	
0.1142	-0.05989512	-0.05998378	-0.05987527	
0.1144	-0.05987287	-0.05998394	-0.05987429	
0.1146	-0.05985005	-0.05998272	-0.05987106	
0.1148	-0.05982729	-0.05998021	-0.05986559	
0.115	-0.05980517	-0.05997416	-0.05985796	
0.1152	-0.05978423	-0.05996505	-0.05984807	
0.1154	-0.059765	-0.05995336	-0.05983594	
0.1156	-0.05974795	-0.05993956	-0.05982168	
0.1158	-0.05973349	-0.05992416	-0.05980551	
0.116	-0.05972199	-0.05990764	-0.05978771	
0.1162	-0.05971375	-0.05989049	-0.05976864	
0.1164	-0.05970901	-0.05987317	-0.0597487	
0.1166	-0.05970795	-0.05985615	-0.05972832	
0.1168	-0.05971068	-0.05983987	-0.05970797	
0.117	-0.05971724	-0.05982472	-0.05968812	
0.1172	-0.0597276	-0.05981108	-0.05966926	
0.1174	-0.05974166	-0.0597993	-0.05965185	
0.1176	-0.05975928	-0.05978966	-0.05963634	
0.1178	-0.05978023	-0.05978243	-0.05962316	
0.118	-0.05980114	-0.0597778	-0.05961268	
0.1182	-0.05982007	-0.05977594	-0.05960494	
0.1184	-0.05983719	-0.05977688	-0.05959973	
0.1186	-0.05985268	-0.05978069	-0.05959694	
0.1188	-0.0598667	-0.05978736	-0.05959646	
0.119	-0.05987939	-0.05979688	-0.05959821	
0.1192	-0.05989087	-0.05980906	-0.05960216	
0.1194	-0.05990125	-0.05982236	-0.05960823	
0.1196	-0.05991065	-0.05983687	-0.05961623	
0.1198	-0.05991915	-0.05985239	-0.059626	
0.12	-0.05992685	-0.05986644	-0.05963738	
0.1202	-0.05993381	-0.05987915	-0.05964999	
0.1204	-0.05994011	-0.05989065	-0.05966347	
0.1206	-0.05994581	-0.05990105	-0.05967756	
0.1208	-0.05995096	-0.05991047	-0.05969202	
0.121	-0.05995563	-0.05991899	-0.05970664	
0.1212	-0.05995985	-0.0599267	-0.05972127	
0.1214	-0.05996367	-0.05993368	-0.05973577	
0.1216	-0.05996713	-0.05993999	-0.05975003	
0.1218	-0.05997026	-0.0599457	-0.05976397	
0.122	-0.05997309	-0.05995087	-0.05977752	
0.1222	-0.05997565	-0.05995554	-0.05979063	
0.1224	-0.05997797	-0.05995977	-0.05980325	
0.1226	-0.05998006	-0.0599636	-0.05981537	
0.1228	-0.05998196	-0.05996706	-0.05982697	
0.123	-0.05998147	-0.0599702	-0.05983803	
0.1232	-0.05997602	-0.05997304	-0.05984832	
0.1234	-0.0599662	-0.0599756	-0.05985735	
0.1236	-0.05995261	-0.05997792	-0.05986475	
0.1238	-0.05993591	-0.05998002	-0.05987025	
0.124	-0.05991672	-0.05998192	-0.05987368	
0.1242	-0.05989568	-0.05998364	-0.05987495	
0.1244	-0.05987344	-0.05998371	-0.05987405	
0.1246	-0.05985064	-0.05998239	-0.05987088	
0.1248	-0.05982786	-0.05997995	-0.05986545	
0.125	-0.05980572	-0.05997398	-0.05985787	
0.1252	-0.05978475	-0.05996493	-0.05984803	
0.1254	-0.05976547	-0.05995328	-0.05983594	
0.1256	-0.05974835	-0.05993953	-0.05982172	
0.1258	-0.05973382	-0.05992415	-0.05980559	
0.126	-0.05972224	-0.05990764	-0.05978782	
0.1262	-0.05971391	-0.05989049	-0.05976877	
0.1264	-0.05970908	-0.05987317	-0.05974883	
0.1266	-0.05970793	-0.05985614	-0.05972845	
0.1268	-0.05971056	-0.05983982	-0.05970808	
0.127	-0.05971703	-0.05982463	-0.0596882	
0.1272	-0.05972729	-0.05981095	-0.0596693	
0.1274	-0.05974126	-0.05979911	-0.05965184	
0.1276	-0.05975879	-0.05978942	-0.05963627	
0.1278	-0.05977966	-0.05978212	-0.05962302	
0.128	-0.05980063	-0.05977742	-0.05961246	
0.1282	-0.0598196	-0.05977549	-0.05960464	
0.1284	-0.05983677	-0.05977636	-0.05959937	
0.1286	-0.0598523	-0.05978009	-0.05959651	
0.1288	-0.05986636	-0.05978669	-0.05959597	
0.129	-0.05987908	-0.05979614	-0.05959766	
0.1292	-0.05989058	-0.05980821	-0.05960155	
0.1294	-0.059901	-0.05982139	-0.05960755	
0.1296	-0.05991042	-0.0598358	-0.05961549	
0.1298	-0.05991894	-0.05985142	-0.05962519	
0.13	-0.05992666	-0.05986556	-0.05963653	
0.1302	-0.05993364	-0.05987836	-0.0596491	
0.1304	-0.05993995	-0.05988993	-0.05966257	
0.1306	-0.05994567	-0.05990041	-0.05967665	
0.1308	-0.05995084	-0.05990988	-0.05969111	
0.131	-0.05995551	-0.05991846	-0.05970574	
0.1312	-0.05995975	-0.05992622	-0.05972039	
0.1314	-0.05996358	-0.05993324	-0.05973491	
0.1316	-0.05996704	-0.05993959	-0.0597492	
0.1318	-0.05997018	-0.05994534	-0.05976316	
0.132	-0.05997302	-0.05995054	-0.05977675	
0.1322	-0.05997559	-0.05995525	-0.05978988	
0.1324	-0.05997791	-0.05995951	-0.05980255	
0.1326	-0.05998001	-0.05996336	-0.0598147	
0.1328	-0.05998191	-0.05996685	-0.05982633	
0.133	-0.05998156	-0.05997	-0.05983742	
0.1332	-0.05997622	-0.05997286	-0.05984775	
0.1334	-0.0599665	-0.05997544	-0.05985684	
0.1336	-0.05995301	-0.05997778	-0.0598643	
0.1338	-0.05993637	-0.05997989	-0.05986987	
0.134	-0.05991723	-0.0599818	-0.05987338	
0.1342	-0.05989624	-0.0599835	-0.05987471	
0.1344	-0.05987402	-0.05998351	-0.05987388	
0.1346	-0.05985122	-0.05998213	-0.05987077	
0.1348	-0.05982844	-0.05997965	-0.05986539	
0.135	-0.05980627	-0.05997377	-0.05985784	
0.1352	-0.05978526	-0.05996479	-0.05984804	
0.1354	-0.05976593	-0.05995321	-0.05983599	
0.1356	-0.05974876	-0.0599395	-0.05982181	
0.1358	-0.05973416	-0.05992416	-0.0598057	
0.136	-0.0597225	-0.05990768	-0.05978796	
0.1362	-0.05971408	-0.05989055	-0.05976893	
0.1364	-0.05970917	-0.05987322	-0.059749	
0.1366	-0.05970792	-0.05985618	-0.05972861	
0.1368	-0.05971045	-0.05983984	-0.05970823	
0.137	-0.05971681	-0.05982463	-0.05968833	
0.1372	-0.05972698	-0.0598109	-0.05966939	
0.1374	-0.05974086	-0.05979902	-0.05965189	
0.1376	-0.05975831	-0.05978927	-0.05963626	
0.1378	-0.05977909	-0.05978191	-0.05962294	
0.138	-0.05980011	-0.05977714	-0.05961231	
0.1382	-0.05981914	-0.05977514	-0.05960442	
0.1384	-0.05983635	-0.05977594	-0.05959908	
0.1386	-0.05985192	-0.05977959	-0.05959617	
0.1388	-0.05986601	-0.05978613	-0.05959556	
0.139	-0.05987876	-0.0597955	-0.0595972	
0.1392	-0.0598903	-0.05980748	-0.05960102	
0.1394	-0.05990074	-0.05982057	-0.05960697	
0.1396	-0.05991019	-0.0598349	-0.05961485	
0.1398	-0.05991873	-0.05985048	-0.0596245	
0.14	-0.05992647	-0.05986471	-0.05963578	
0.1402	-0.05993346	-0.05987758	-0.05964831	
0.1404	-0.05993979	-0.05988923	-0.05966176	
0.1406	-0.05994552	-0.05989977	-0.05967583	
0.1408	-0.05995071	-0.05990931	-0.05969028	
0.141	-0.0599554	-0.05991794	-0.05970492	
0.1412	-0.05995964	-0.05992575	-0.05971957	
0.1414	-0.05996348	-0.05993282	-0.05973411	
0.1416	-0.05996696	-0.05993921	-0.05974842	
0.1418	-0.0599701	-0.05994499	-0.05976241	
0.142	-0.05997295	-0.05995023	-0.05977602	
0.1422	-0.05997552	-0.05995496	-0.05978919	
0.1424	-0.05997785	-0.05995925	-0.05980188	
0.1426	-0.05997996	-0.05996313	-0.05981406	
0.1428	-0.05998187	-0.05996664	-0.05982572	
0.143	-0.05998164	-0.05996981	-0.05983685	
0.1432	-0.05997643	-0.05997268	-0.05984722	
0.1434	-0.05996681	-0.05997529	-0.05985636	
0.1436	-0.0599534	-0.05997764	-0.05986389	
0.1438	-0.05993683	-0.05997976	-0.05986952	
0.144	-0.05991775	-0.05998169	-0.05987309	
0.1442	-0.05989679	-0.05998336	-0.0598745	
0.1444	-0.0598746	-0.05998333	-0.05987373	
0.1446	-0.05985181	-0.05998192	-0.05987068	
0.1448	-0.05982902	-0.05997941	-0.05986534	
0.145	-0.05980682	-0.05997362	-0.05985784	
0.1452	-0.05978578	-0.05996472	-0.05984808	
0.1454	-0.0597664	-0.05995321	-0.05983607	
0.1456	-0.05974917	-0.05993955	-0.05982193	
0.1458	-0.0597345	-0.05992426	-0.05980587	
0.146	-0.05972276	-0.0599078	-0.05978815	
0.1462	-0.05971426	-0.05989068	-0.05976914	
0.1464	-0.05970925	-0.05987336	-0.05974922	
0.1466	-0.0597079	-0.05985631	-0.05972884	
0.1468	-0.05971034	-0.05983995	-0.05970845	
0.147	-0.05971661	-0.05982471	-0.05968853	
0.1472	-0.05972668	-0.05981094	-0.05966956	
0.1474	-0.05974047	-0.05979901	-0.05965201	
0.1476	-0.05975782	-0.0597892	-0.05963633	
0.1478	-0.05977853	-0.05978178	-0.05962294	
0.148	-0.0597996	-0.05977695	-0.05961224	
0.1482	-0.05981867	-0.05977489	-0.05960428	
0.1484	-0.05983593	-0.05977561	-0.05959889	
0.1486	-0.05985154	-0.05977919	-0.05959591	
0.1488	-0.05986567	-0.05978565	-0.05959524	
0.149	-0.05987845	-0.05979496	-0.05959683	
0.1492	-0.05989002	-0.05980686	-0.0596006	
0.1494	-0.05990048	-0.05981989	-0.05960649	
0.1496	-0.05990995	-0.05983414	-0.05961432	
0.1498	-0.05991853	-0.05984966	-0.0596239	
0.15	-0.05992628	-0.05986396	-0.05963514	
0.1502	-0.05993329	-0.05987691	-0.05964763	
0.1504	-0.05993964	-0.05988862	-0.05966105	
0.1506	-0.05994539	-0.05989922	-0.05967511	
0.1508	-0.05995058	-0.05990881	-0.05968956	
0.151	-0.05995528	-0.05991749	-0.0597042	
0.1512	-0.05995954	-0.05992534	-0.05971886	
0.1514	-0.05996339	-0.05993245	-0.05973341	
0.1516	-0.05996687	-0.05993887	-0.05974774	
0.1518	-0.05997003	-0.05994469	-0.05976175	
0.152	-0.05997288	-0.05994995	-0.05977538	
0.1522	-0.05997546	-0.05995472	-0.05978857	
0.1524	-0.0599778	-0.05995903	-0.05980129	
0.1526	-0.05997991	-0.05996292	-0.0598135	
0.1528	-0.05998182	-0.05996645	-0.05982519	
0.153	-0.05998173	-0.05996964	-0.05983634	
0.1532	-0.05997663	-0.05997254	-0.05984675	
0.1534	-0.05996712	-0.05997515	-0.05985595	
0.1536	-0.05995379	-0.05997751	-0.05986353	
0.1538	-0.0599373	-0.05997965	-0.05986923	
0.154	-0.05991827	-0.05998159	-0.05987286	
0.1542	-0.05989735	-0.05998325	-0.05987434	
0.1544	-0.05987518	-0.05998321	-0.05987363	
0.1546	-0.0598524	-0.05998179	-0.05987063	
0.1548	-0.0598296	-0.05997926	-0.05986536	
0.155	-0.05980738	-0.05997356	-0.05985789	
0.1552	-0.0597863	-0.05996474	-0.05984818	
0.1554	-0.05976688	-0.05995329	-0.05983622	
0.1556	-0.05974958	-0.05993969	-0.05982213	
0.1558	-0.05973484	-0.05992443	-0.0598061	
0.156	-0.05972302	-0.059908	-0.05978842	
0.1562	-0.05971444	-0.05989089	-0.05976943	
0.1564	-0.05970933	-0.05987358	-0.05974953	
0.1566	-0.05970789	-0.05985652	-0.05972915	
0.1568	-0.05971023	-0.05984014	-0.05970875	
0.157	-0.0597164	-0.05982486	-0.05968881	
0.1572	-0.05972638	-0.05981106	-0.05966981	
0.1574	-0.05974008	-0.05979908	-0.05965221	
0.1576	-0.05975734	-0.05978922	-0.05963648	
0.1578	-0.05977796	-0.05978173	-0.05962303	
0.158	-0.05979909	-0.05977684	-0.05961226	
0.1582	-0.05981821	-0.0597747	-0.05960423	
0.1584	-0.05983551	-0.05977536	-0.05959877	
0.1586	-0.05985117	-0.05977887	-0.05959573	
0.1588	-0.05986533	-0.05978525	-0.05959501	
0.159	-0.05987814	-0.05979449	-0.05959653	
0.1592	-0.05988974	-0.05980633	-0.05960025	
0.1594	-0.05990023	-0.05981929	-0.05960609	
0.1596	-0.05990973	-0.05983349	-0.05961386	
0.1598	-0.05991832	-0.05984895	-0.05962341	
0.16	-0.05992609	-0.05986332	-0.05963458	
0.1602	-0.05993313	-0.05987633	-0.05964705	
0.1604	-0.05993949	-0.0598881	-0.05966044	
0.1606	-0.05994525	-0.05989875	-0.05967448	
0.1608	-0.05995046	-0.05990838	-0.05968893	
0.161	-0.05995517	-0.0599171	-0.05970357	
0.1612	-0.05995944	-0.05992499	-0.05971824	
0.1614	-0.0599633	-0.05993213	-0.0597328	
0.1616	-0.05996679	-0.05993859	-0.05974714	
0.1618	-0.05996995	-0.05994443	-0.05976117	
0.162	-0.05997281	-0.05994972	-0.05977482	
0.1622	-0.0599754	-0.0599545	-0.05978804	
0.1624	-0.05997774	-0.05995883	-0.05980077	
0.1626	-0.05997986	-0.05996275	-0.05981301	
0.1628	-0.05998177	-0.0599663	-0.05982471	
0.163	-0.05998182	-0.0599695	-0.05983589	
0.1632	-0.05997683	-0.05997241	-0.05984634	
0.1634	-0.05996742	-0.05997503	-0.05985558	
0.1636	-0.05995419	-0.05997741	-0.05986322	
0.1638	-0.05993776	-0.05997956	-0.05986898	
0.164	-0.05991879	-0.0599815	-0.05987268	
0.1642	-0.05989791	-0.05998317	-0.05987421	
0.1644	-0.05987577	-0.05998313	-0.05987357	
0.1646	-0.05985298	-0.0599817	-0.05987063	
0.1648	-0.05983018	-0.05997917	-0.05986541	
0.165	-0.05980794	-0.05997356	-0.05985799	
0.1652	-0.05978682	-0.05996482	-0.05984833	
0.1654	-0.05976735	-0.05995343	-0.05983642	
0.1656	-0.05974999	-0.05993988	-0.05982237	
0.1658	-0.05973518	-0.05992466	-0.05980638	
0.166	-0.05972328	-0.05990826	-0.05978874	
0.1662	-0.05971462	-0.05989117	-0.05976978	
0.1664	-0.05970942	-0.05987386	-0.05974989	
0.1666	-0.05970789	-0.05985678	-0.05972951	
0.1668	-0.05971013	-0.05984038	-0.05970911	
0.167	-0.0597162	-0.05982508	-0.05968915	
0.1672	-0.05972608	-0.05981123	-0.05967012	
0.1674	-0.05973969	-0.05979921	-0.05965248	
0.1676	-0.05975686	-0.05978929	-0.05963669	
0.1678	-0.05977741	-0.05978175	-0.05962318	
0.168	-0.05979859	-0.05977679	-0.05961233	
0.1682	-0.05981775	-0.05977458	-0.05960424	
0.1684	-0.05983509	-0.05977516	-0.05959871	
0.1686	-0.05985079	-0.05977859	-0.05959561	
0.1688	-0.05986499	-0.05978491	-0.05959484	
0.169	-0.05987784	-0.05979407	-0.0595963	
0.1692	-0.05988946	-0.05980586	-0.05959997	
0.1694	-0.05989998	-0.05981877	-0.05960576	
0.1696	-0.0599095	-0.05983291	-0.05961348	
0.1698	-0.05991811	-0.05984832	-0.05962297	
0.17	-0.0599259	-0.05986276	-0.0596341	
0.1702	-0.05993295	-0.05987582	-0.05964653	
0.1704	-0.05993934	-0.05988763	-0.0596599	
0.1706	-0.05994511	-0.05989832	-0.05967393	
0.1708	-0.05995033	-0.059908	-0.05968837	
0.171	-0.05995506	-0.05991676	-0.05970301	
0.1712	-0.05995934	-0.05992468	-0.05971768	
0.1714	-0.0599632	-0.05993184	-0.05973225	
0.1716	-0.05996671	-0.05993833	-0.05974661	
0.1718	-0.05996988	-0.0599442	-0.05976066	
0.172	-0.05997274	-0.05994951	-0.05977432	
0.1722	-0.05997534	-0.05995432	-0.05978755	
0.1724	-0.05997768	-0.05995866	-0.05980031	
0.1726	-0.05997981	-0.0599626	-0.05981256	
0.1728	-0.05998173	-0.05996615	-0.05982429	
0.173	-0.0599819	-0.05996938	-0.05983549	
0.1732	-0.05997704	-0.05997229	-0.05984597	
0.1734	-0.05996773	-0.05997493	-0.05985526	
0.1736	-0.05995458	-0.05997731	-0.05986295	
0.1738	-0.05993823	-0.05997947	-0.05986876	
0.174	-0.05991931	-0.05998142	-0.05987252	
0.1742	-0.05989847	-0.0599831	-0.05987412	
0.1744	-0.05987635	-0.05998308	-0.05987354	
0.1746	-0.05985358	-0.05998166	-0.05987066	
0.1748	-0.05983076	-0.05997913	-0.05986549	
0.175	-0.0598085	-0.0599736	-0.05985812	
0.1752	-0.05978735	-0.05996494	-0.05984851	
0.1754	-0.05976783	-0.05995362	-0.05983666	
0.1756	-0.05975041	-0.05994012	-0.05982266	
0.1758	-0.05973553	-0.05992494	-0.05980671	
0.176	-0.05972355	-0.05990857	-0.0597891	
0.1762	-0.0597148	-0.05989149	-0.05977016	
0.1764	-0.05970951	-0.05987418	-0.05975029	
0.1766	-0.05970788	-0.05985709	-0.05972992	
0.1768	-0.05971003	-0.05984068	-0.05970951	
0.177	-0.059716	-0.05982533	-0.05968953	
0.1772	-0.05972579	-0.05981145	-0.05967047	
0.1774	-0.0597393	-0.05979938	-0.05965279	
0.1776	-0.05975639	-0.0597894	-0.05963695	
0.1778	-0.05977685	-0.0597818	-0.05962338	
0.178	-0.05979808	-0.05977677	-0.05961246	
0.1782	-0.0598173	-0.05977449	-0.0596043	
0.1784	-0.05983468	-0.059775	-0.05959871	
0.1786	-0.05985041	-0.05977836	-0.05959555	
0.1788	-0.05986465	-0.0597846	-0.05959471	
0.179	-0.05987753	-0.0597937	-0.05959613	
0.1792	-0.05988919	-0.05980544	-0.05959973	
0.1794	-0.05989973	-0.0598183	-0.05960547	
0.1796	-0.05990927	-0.05983239	-0.05961314	
0.1798	-0.0599179	-0.05984775	-0.05962259	
0.18	-0.05992572	-0.05986224	-0.05963368	
0.1802	-0.05993279	-0.05987535	-0.05964607	
0.1804	-0.05993918	-0.05988722	-0.05965942	
0.1806	-0.05994497	-0.05989795	-0.05967343	
0.1808	-0.05995021	-0.05990766	-0.05968786	
0.181	-0.05995494	-0.05991644	-0.0597025	
0.1812	-0.05995923	-0.0599244	-0.05971718	
0.1814	-0.05996311	-0.05993159	-0.05973176	
0.1816	-0.05996662	-0.0599381	-0.05974612	
0.1818	-0.0599698	-0.05994399	-0.05976018	
0.182	-0.05997267	-0.05994932	-0.05977386	
0.1822	-0.05997527	-0.05995414	-0.05978711	
0.1824	-0.05997763	-0.05995851	-0.05979989	
0.1826	-0.05997976	-0.05996246	-0.05981216	
0.1828	-0.05998168	-0.05996603	-0.0598239	
0.183	-0.05998199	-0.05996926	-0.05983512	
0.1832	-0.05997724	-0.05997219	-0.05984564	
0.1834	-0.05996804	-0.05997483	-0.05985496	
0.1836	-0.05995498	-0.05997723	-0.0598627	
0.1838	-0.0599387	-0.05997939	-0.05986858	
0.184	-0.05991983	-0.05998136	-0.0598724	
0.1842	-0.05989903	-0.05998306	-0.05987406	
0.1844	-0.05987693	-0.05998305	-0.05987353	
0.1846	-0.05985417	-0.05998165	-0.05987072	
0.1848	-0.05983135	-0.05997913	-0.0598656	
0.185	-0.05980906	-0.05997369	-0.05985828	
0.1852	-0.05978788	-0.0599651	-0.05984873	
0.1854	-0.0597683	-0.05995384	-0.05983692	
0.1856	-0.05975083	-0.05994039	-0.05982297	
0.1858	-0.05973588	-0.05992525	-0.05980707	
0.186	-0.05972382	-0.0599089	-0.0597895	
0.1862	-0.05971498	-0.05989184	-0.05977058	
0.1864	-0.0597096	-0.05987453	-0.05975073	
0.1866	-0.05970788	-0.05985744	-0.05973037	
0.1868	-0.05970993	-0.059841	-0.05970995	
0.187	-0.05971581	-0.05982563	-0.05968995	
0.1872	-0.0597255	-0.0598117	-0.05967086	
0.1874	-0.05973892	-0.05979958	-0.05965314	
0.1876	-0.05975591	-0.05978955	-0.05963725	
0.1878	-0.05977629	-0.05978188	-0.05962361	
0.188	-0.05979758	-0.05977679	-0.05961262	
0.1882	-0.05981684	-0.05977444	-0.05960439	
0.1884	-0.05983427	-0.05977487	-0.05959874	
0.1886	-0.05985004	-0.05977816	-0.05959552	
0.1888	-0.05986431	-0.05978433	-0.05959463	
0.189	-0.05987722	-0.05979335	-0.05959598	
0.1892	-0.05988891	-0.05980505	-0.05959953	
0.1894	-0.05989948	-0.05981787	-0.05960522	
0.1896	-0.05990905	-0.05983192	-0.05961284	
0.1898	-0.0599177	-0.05984724	-0.05962224	
0.19	-0.05992553	-0.05986177	-0.05963329	
0.1902	-0.05993262	-0.05987493	-0.05964565	
0.1904	-0.05993903	-0.05988683	-0.05965897	
0.1906	-0.05994483	-0.0598976	-0.05967297	
0.1908	-0.05995008	-0.05990734	-0.05968739	
0.191	-0.05995483	-0.05991616	-0.05970204	
0.1912	-0.05995913	-0.05992414	-0.05971672	
0.1914	-0.05996302	-0.05993136	-0.0597313	
0.1916	-0.05996654	-0.05993789	-0.05974567	
0.1918	-0.05996972	-0.0599438	-0.05975974	
0.192	-0.05997261	-0.05994915	-0.05977344	
0.1922	-0.05997521	-0.05995399	-0.0597867	
0.1924	-0.05997757	-0.05995836	-0.05979949	
0.1926	-0.05997971	-0.05996233	-0.05981178	
0.1928	-0.05998164	-0.05996591	-0.05982354	
0.193	-0.05998208	-0.05996916	-0.05983477	
0.1932	-0.05997745	-0.05997209	-0.05984532	
0.1934	-0.05996834	-0.05997475	-0.05985469	
0.1936	-0.05995537	-0.05997715	-0.05986248	
0.1938	-0.05993916	-0.05997933	-0.05986841	
0.194	-0.05992036	-0.05998129	-0.05987229	
0.1942	-0.05989959	-0.05998303	-0.05987401	
0.1944	-0.05987752	-0.05998304	-0.05987354	
0.1946	-0.05985476	-0.05998165	-0.05987079	
0.1948	-0.05983194	-0.05997914	-0.05986573	
0.195	-0.05980963	-0.05997379	-0.05985847	
0.1952	-0.05978841	-0.05996528	-0.05984896	
0.1954	-0.05976879	-0.05995409	-0.05983721	
0.1956	-0.05975125	-0.05994069	-0.05982331	
0.1958	-0.05973623	-0.05992559	-0.05980745	
0.196	-0.0597241	-0.05990927	-0.05978991	
0.1962	-0.05971517	-0.05989221	-0.05977103	
0.1964	-0.0597097	-0.0598749	-0.05975119	
0.1966	-0.05970788	-0.0598578	-0.05973084	
0.1968	-0.05970984	-0.05984134	-0.05971041	
0.197	-0.05971562	-0.05982594	-0.0596904	
0.1972	-0.05972521	-0.05981198	-0.05967128	
0.1974	-0.05973853	-0.0597998	-0.05965351	
0.1976	-0.05975544	-0.05978972	-0.05963757	
0.1978	-0.05977574	-0.05978199	-0.05962387	
0.198	-0.05979708	-0.05977683	-0.0596128	
0.1982	-0.05981639	-0.05977441	-0.05960451	
0.1984	-0.05983386	-0.05977477	-0.0595988	
0.1986	-0.05984967	-0.05977798	-0.05959552	
0.1988	-0.05986398	-0.05978408	-0.05959456	
0.199	-0.05987692	-0.05979303	-0.05959586	
0.1992	-0.05988863	-0.05980469	-0.05959936	
0.1994	-0.05989923	-0.05981746	-0.059605	
0.1996	-0.05990882	-0.05983147	-0.05961257	
0.1998	-0.0599175	-0.05984675	-0.05962193	
0.2	-0.05992535	-0.05986133	-0.05963293	
0.2002	-0.05993245	-0.05987453	-0.05964526	
0.2004	-0.05993888	-0.05988647	-0.05965856	
0.2006	-0.0599447	-0.05989727	-0.05967255	
0.2008	-0.05994996	-0.05990705	-0.05968696	
0.201	-0.05995472	-0.05991589	-0.0597016	
0.2012	-0.05995903	-0.0599239	-0.05971628	
0.2014	-0.05996293	-0.05993114	-0.05973087	
0.2016	-0.05996646	-0.05993769	-0.05974525	
0.2018	-0.05996965	-0.05994362	-0.05975933	
0.202	-0.05997254	-0.05994899	-0.05977304	
0.2022	-0.05997515	-0.05995384	-0.05978631	
0.2024	-0.05997752	-0.05995823	-0.05979912	
0.2026	-0.05997965	-0.05996221	-0.05981142	
0.2028	-0.05998159	-0.0599658	-0.0598232	
0.203	-0.05998217	-0.05996906	-0.05983445	
0.2032	-0.05997765	-0.059972	-0.05984503	
0.2034	-0.05996865	-0.05997467	-0.05985444	
0.2036	-0.05995577	-0.05997708	-0.05986227	
0.2038	-0.05993963	-0.05997926	-0.05986826	
0.204	-0.05992088	-0.05998123	-0.05987219	
0.2042	-0.05990016	-0.059983	-0.05987397	
0.2044	-0.05987811	-0.05998304	-0.05987357	
0.2046	-0.05985536	-0.05998167	-0.05987087	
0.2048	-0.05983252	-0.05997918	-0.05986587	
0.205	-0.0598102	-0.05997392	-0.05985866	
0.2052	-0.05978894	-0.05996548	-0.05984921	
0.2054	-0.05976927	-0.05995435	-0.05983751	
0.2056	-0.05975167	-0.05994101	-0.05982366	
0.2058	-0.05973659	-0.05992594	-0.05980785	
0.206	-0.05972438	-0.05990965	-0.05979035	
0.2062	-0.05971536	-0.05989261	-0.05977149	
0.2064	-0.0597098	-0.0598753	-0.05975167	
0.2066	-0.05970789	-0.05985818	-0.05973132	
0.2068	-0.05970975	-0.05984171	-0.05971089	
0.207	-0.05971543	-0.05982627	-0.05969086	
