Time	(16) Kp*error	(21) Kd*de/dt	(22) Kp*e+Kd*de/dt CW	
3.0166	-0.04890608	-0.05896041	-0.04734561	
3.0168	-0.04890608	-0.05896064	-0.04734583	
3.017	-0.04890608	-0.05896086	-0.04734605	
3.0172	-0.04890608	-0.05896109	-0.04734627	
3.0174	-0.04890608	-0.05896131	-0.04734649	
3.0176	-0.04890608	-0.05896154	-0.04734671	
3.0178	-0.04890608	-0.05896176	-0.04734693	
3.018	-0.04890608	-0.05896198	-0.04734715	
3.0182	-0.04890608	-0.05896221	-0.04734737	
3.0184	-0.04890608	-0.05896243	-0.04734759	
3.0186	-0.04890608	-0.05896266	-0.04734781	
3.0188	-0.04890608	-0.05896289	-0.04734803	
3.019	-0.04890608	-0.05896311	-0.04734825	
3.0192	-0.04890608	-0.05896334	-0.04734847	
3.0194	-0.04890608	-0.05896356	-0.04734869	
3.0196	-0.04890608	-0.05896378	-0.04734891	
3.0198	-0.04890608	-0.05896401	-0.04734913	
3.02	-0.04890608	-0.05896423	-0.04734935	
3.0202	-0.04890608	-0.05896446	-0.04734956	
3.0204	-0.04890608	-0.05896468	-0.04734978	
3.0206	-0.04890608	-0.05896491	-0.04735	
3.0208	-0.04890608	-0.05896513	-0.04735022	
3.021	-0.04890608	-0.05896536	-0.04735044	
3.0212	-0.04890608	-0.05896558	-0.04735066	
3.0214	-0.04890608	-0.05896581	-0.04735088	
3.0216	-0.04890608	-0.05896603	-0.0473511	
3.0218	-0.04890608	-0.05896625	-0.04735132	
3.022	-0.04890608	-0.05896648	-0.04735154	
3.0222	-0.04890608	-0.0589667	-0.04735176	
3.0224	-0.04890608	-0.05896693	-0.04735198	
3.0226	-0.04890608	-0.05896715	-0.04735219	
3.0228	-0.04890608	-0.05896737	-0.04735241	
3.023	-0.04890608	-0.0589676	-0.04735263	
3.0232	-0.04890608	-0.05896782	-0.04735285	
3.0234	-0.04890608	-0.05896804	-0.04735307	
3.0236	-0.04890608	-0.05896827	-0.04735329	
3.0238	-0.04890608	-0.05896849	-0.04735351	
3.024	-0.04890608	-0.05896872	-0.04735373	
3.0242	-0.04890608	-0.05896894	-0.04735395	
3.0244	-0.04890608	-0.05896917	-0.04735416	
3.0246	-0.04890608	-0.05896939	-0.04735438	
3.0248	-0.04890608	-0.05896961	-0.0473546	
3.025	-0.04890608	-0.05896984	-0.04735482	
3.0252	-0.04890608	-0.05897006	-0.04735504	
3.0254	-0.04890608	-0.05897028	-0.04735525	
3.0256	-0.04890608	-0.0589705	-0.04735547	
3.0258	-0.04890608	-0.05897073	-0.04735569	
3.026	-0.04890608	-0.05897095	-0.04735591	
3.0262	-0.04890608	-0.05897117	-0.04735613	
3.0264	-0.04890608	-0.0589714	-0.04735634	
3.0266	-0.04890608	-0.05897162	-0.04735656	
3.0268	-0.04890608	-0.05897184	-0.04735678	
3.027	-0.04890608	-0.05897207	-0.047357	
3.0272	-0.04890608	-0.05897229	-0.04735722	
3.0274	-0.04890608	-0.05897251	-0.04735743	
3.0276	-0.04890608	-0.05897273	-0.04735765	
3.0278	-0.04890608	-0.05897296	-0.04735787	
3.028	-0.04890608	-0.05897318	-0.04735809	
3.0282	-0.04890608	-0.0589734	-0.0473583	
3.0284	-0.04890608	-0.05897363	-0.04735852	
3.0286	-0.04890608	-0.05897385	-0.04735874	
3.0288	-0.04890608	-0.05897407	-0.04735896	
3.029	-0.04890608	-0.05897429	-0.04735917	
3.0292	-0.04890608	-0.05897452	-0.04735939	
3.0294	-0.04890608	-0.05897474	-0.04735961	
3.0296	-0.04890608	-0.05897496	-0.04735982	
3.0298	-0.04890608	-0.05897518	-0.04736004	
3.03	-0.04890608	-0.05897541	-0.04736026	
3.0302	-0.04890608	-0.05897563	-0.04736048	
3.0304	-0.04890608	-0.05897585	-0.04736069	
3.0306	-0.04890608	-0.05897607	-0.04736091	
3.0308	-0.04890608	-0.05897629	-0.04736113	
3.031	-0.04890608	-0.05897652	-0.04736134	
3.0312	-0.04890608	-0.05897674	-0.04736156	
3.0314	-0.04890608	-0.05897696	-0.04736178	
3.0316	-0.04890608	-0.05897718	-0.047362	
3.0318	-0.04890608	-0.0589774	-0.04736221	
3.032	-0.04890608	-0.05897762	-0.04736243	
3.0322	-0.04890608	-0.05897785	-0.04736264	
3.0324	-0.04890608	-0.05897807	-0.04736286	
3.0326	-0.04890608	-0.05897829	-0.04736308	
3.0328	-0.04890608	-0.05897851	-0.0473633	
3.033	-0.04890608	-0.05897873	-0.04736351	
3.0332	-0.04890608	-0.05897895	-0.04736373	
3.0334	-0.04890608	-0.05897918	-0.04736394	
3.0336	-0.04890608	-0.0589794	-0.04736416	
3.0338	-0.04890608	-0.05897962	-0.04736438	
3.034	-0.04890608	-0.05897984	-0.04736459	
3.0342	-0.04890608	-0.05898006	-0.04736481	
3.0344	-0.04890608	-0.05898028	-0.04736502	
3.0346	-0.04890608	-0.0589805	-0.04736524	
3.0348	-0.04890608	-0.05898072	-0.04736546	
3.035	-0.04890608	-0.05898095	-0.04736567	
3.0352	-0.04890608	-0.05898117	-0.04736589	
3.0354	-0.04890608	-0.05898139	-0.04736611	
3.0356	-0.04890608	-0.05898161	-0.04736632	
3.0358	-0.04890608	-0.05898183	-0.04736653	
3.036	-0.04890608	-0.05898205	-0.04736675	
3.0362	-0.04890608	-0.05898227	-0.04736697	
3.0364	-0.04890608	-0.05898249	-0.04736718	
3.0366	-0.04890608	-0.05898271	-0.0473674	
3.0368	-0.04890608	-0.05898293	-0.04736761	
3.037	-0.04890608	-0.05898315	-0.04736783	
3.0372	-0.04890608	-0.05898337	-0.04736804	
3.0374	-0.04890608	-0.05898359	-0.04736826	
3.0376	-0.04890608	-0.05898381	-0.04736847	
3.0378	-0.04890608	-0.05898403	-0.04736869	
3.038	-0.04890608	-0.05898425	-0.04736891	
3.0382	-0.04890608	-0.05898447	-0.04736912	
3.0384	-0.04890608	-0.05898469	-0.04736933	
3.0386	-0.04890608	-0.05898491	-0.04736955	
3.0388	-0.04890608	-0.05898513	-0.04736977	
3.039	-0.04890608	-0.05898535	-0.04736998	
3.0392	-0.04890608	-0.05898557	-0.0473702	
3.0394	-0.04890608	-0.05898579	-0.04737041	
3.0396	-0.04890608	-0.05898602	-0.04737062	
3.0398	-0.04890608	-0.05898624	-0.04737084	
3.04	-0.04890608	-0.05898646	-0.04737106	
3.0402	-0.04890608	-0.05898667	-0.04737127	
3.0404	-0.04890608	-0.05898689	-0.04737148	
3.0406	-0.04890608	-0.05898711	-0.0473717	
3.0408	-0.04890608	-0.05898733	-0.04737191	
3.041	-0.04890608	-0.05898755	-0.04737213	
3.0412	-0.04890608	-0.05898777	-0.04737234	
3.0414	-0.04890608	-0.05898799	-0.04737256	
3.0416	-0.04890608	-0.05898821	-0.04737277	
3.0418	-0.04890608	-0.05898843	-0.04737299	
3.042	-0.04890608	-0.05898865	-0.0473732	
3.0422	-0.04890608	-0.05898887	-0.04737341	
3.0424	-0.04890608	-0.05898909	-0.04737363	
3.0426	-0.04890608	-0.05898931	-0.04737384	
3.0428	-0.04890608	-0.05898952	-0.04737405	
3.043	-0.04890608	-0.05898974	-0.04737427	
3.0432	-0.04890608	-0.05898996	-0.04737448	
3.0434	-0.04890608	-0.05899018	-0.0473747	
3.0436	-0.04890608	-0.0589904	-0.04737491	
3.0438	-0.04890608	-0.05899062	-0.04737513	
3.044	-0.04890608	-0.05899084	-0.04737534	
3.0442	-0.04890608	-0.05899106	-0.04737555	
3.0444	-0.04890608	-0.05899128	-0.04737577	
3.0446	-0.04890608	-0.0589915	-0.04737598	
3.0448	-0.04890608	-0.05899172	-0.04737619	
3.045	-0.04890608	-0.05899193	-0.04737641	
3.0452	-0.04890608	-0.05899215	-0.04737662	
3.0454	-0.04890608	-0.05899237	-0.04737683	
3.0456	-0.04890608	-0.05899259	-0.04737705	
3.0458	-0.04890608	-0.05899281	-0.04737726	
3.046	-0.04890608	-0.05899302	-0.04737747	
3.0462	-0.04890608	-0.05899324	-0.04737769	
3.0464	-0.04890608	-0.05899346	-0.0473779	
3.0466	-0.04890608	-0.05899368	-0.04737812	
3.0468	-0.04890608	-0.0589939	-0.04737833	
3.047	-0.04890608	-0.05899411	-0.04737854	
3.0472	-0.04890608	-0.05899433	-0.04737876	
3.0474	-0.04890608	-0.05899455	-0.04737897	
3.0476	-0.04890608	-0.05899477	-0.04737918	
3.0478	-0.04890608	-0.05899499	-0.04737939	
3.048	-0.04890608	-0.05899521	-0.04737961	
3.0482	-0.04890608	-0.05899542	-0.04737982	
3.0484	-0.04890608	-0.05899564	-0.04738003	
3.0486	-0.04890608	-0.05899586	-0.04738025	
3.0488	-0.04890608	-0.05899608	-0.04738046	
3.049	-0.04890608	-0.05899629	-0.04738067	
3.0492	-0.04890608	-0.05899651	-0.04738088	
3.0494	-0.04890608	-0.05899673	-0.0473811	
3.0496	-0.04890608	-0.05899695	-0.04738131	
3.0498	-0.04890608	-0.05899717	-0.04738152	
3.05	-0.04890608	-0.05899738	-0.04738173	
3.0502	-0.04890608	-0.0589976	-0.04738194	
3.0504	-0.04890608	-0.05899782	-0.04738216	
3.0506	-0.04890608	-0.05899803	-0.04738237	
3.0508	-0.04890608	-0.05899825	-0.04738258	
3.051	-0.04890608	-0.05899847	-0.04738279	
3.0512	-0.04890608	-0.05899869	-0.04738301	
3.0514	-0.04890608	-0.0589989	-0.04738322	
3.0516	-0.04890608	-0.05899912	-0.04738343	
3.0518	-0.04890608	-0.05899934	-0.04738364	
3.052	-0.04890608	-0.05899955	-0.04738386	
3.0522	-0.04890608	-0.05899977	-0.04738407	
3.0524	-0.04890608	-0.05899999	-0.04738428	
3.0526	-0.04890608	-0.0590002	-0.04738449	
3.0528	-0.04890608	-0.05900042	-0.0473847	
3.053	-0.04890608	-0.05900064	-0.04738491	
3.0532	-0.04890608	-0.05900085	-0.04738513	
3.0534	-0.04890608	-0.05900107	-0.04738534	
3.0536	-0.04890608	-0.05900129	-0.04738555	
3.0538	-0.04890608	-0.0590015	-0.04738576	
3.054	-0.04890608	-0.05900172	-0.04738597	
3.0542	-0.04890608	-0.05900193	-0.04738618	
3.0544	-0.04890608	-0.05900215	-0.0473864	
3.0546	-0.04890608	-0.05900237	-0.04738661	
3.0548	-0.04890608	-0.05900259	-0.04738682	
3.055	-0.04890608	-0.0590028	-0.04738703	
3.0552	-0.04890608	-0.05900302	-0.04738724	
3.0554	-0.04890608	-0.05900323	-0.04738745	
3.0556	-0.04890608	-0.05900345	-0.04738766	
3.0558	-0.04890608	-0.05900367	-0.04738787	
3.056	-0.04890608	-0.05900388	-0.04738808	
3.0562	-0.04890608	-0.0590041	-0.0473883	
3.0564	-0.04890608	-0.05900431	-0.04738851	
3.0566	-0.04890608	-0.05900453	-0.04738872	
3.0568	-0.04890608	-0.05900474	-0.04738893	
3.057	-0.04890608	-0.05900496	-0.04738914	
3.0572	-0.04890608	-0.05900517	-0.04738935	
3.0574	-0.04890608	-0.05900539	-0.04738956	
3.0576	-0.04890608	-0.05900561	-0.04738977	
3.0578	-0.04890608	-0.05900582	-0.04738998	
3.058	-0.04890608	-0.05900604	-0.04739019	
3.0582	-0.04890608	-0.05900625	-0.0473904	
3.0584	-0.04890608	-0.05900647	-0.04739061	
3.0586	-0.04890608	-0.05900668	-0.04739082	
3.0588	-0.04890608	-0.0590069	-0.04739103	
3.059	-0.04890608	-0.05900712	-0.04739124	
3.0592	-0.04890608	-0.05900733	-0.04739146	
3.0594	-0.04890608	-0.05900754	-0.04739166	
3.0596	-0.04890608	-0.05900776	-0.04739188	
3.0598	-0.04890608	-0.05900798	-0.04739209	
3.06	-0.04890608	-0.05900819	-0.0473923	
3.0602	-0.04890608	-0.0590084	-0.04739251	
3.0604	-0.04890608	-0.05900862	-0.04739271	
3.0606	-0.04890608	-0.05900883	-0.04739293	
3.0608	-0.04890608	-0.05900905	-0.04739314	
3.061	-0.04890608	-0.05900927	-0.04739334	
3.0612	-0.04890608	-0.05900948	-0.04739356	
3.0614	-0.04890608	-0.05900969	-0.04739377	
3.0616	-0.04890608	-0.05900991	-0.04739397	
3.0618	-0.04890608	-0.05901012	-0.04739419	
3.062	-0.04890608	-0.05901034	-0.04739439	
3.0622	-0.04890608	-0.05901055	-0.0473946	
3.0624	-0.04890608	-0.05901077	-0.04739481	
3.0626	-0.04890608	-0.05901098	-0.04739502	
3.0628	-0.04890608	-0.05901119	-0.04739523	
3.063	-0.04890608	-0.05901141	-0.04739544	
3.0632	-0.04890608	-0.05901162	-0.04739565	
3.0634	-0.04890608	-0.05901184	-0.04739586	
3.0636	-0.04890608	-0.05901205	-0.04739607	
3.0638	-0.04890608	-0.05901227	-0.04739628	
3.064	-0.04890608	-0.05901248	-0.04739649	
3.0642	-0.04890608	-0.0590127	-0.0473967	
3.0644	-0.04890608	-0.05901291	-0.04739691	
3.0646	-0.04890608	-0.05901312	-0.04739712	
3.0648	-0.04890608	-0.05901334	-0.04739733	
3.065	-0.04890608	-0.05901355	-0.04739754	
3.0652	-0.04890608	-0.05901377	-0.04739774	
3.0654	-0.04890608	-0.05901398	-0.04739795	
3.0656	-0.04890608	-0.05901419	-0.04739816	
3.0658	-0.04890608	-0.05901441	-0.04739837	
3.066	-0.04890608	-0.05901462	-0.04739858	
3.0662	-0.04890608	-0.05901483	-0.04739879	
3.0664	-0.04890608	-0.05901505	-0.047399	
3.0666	-0.04890608	-0.05901526	-0.0473992	
3.0668	-0.04890608	-0.05901547	-0.04739941	
3.067	-0.04890608	-0.05901569	-0.04739962	
3.0672	-0.04890608	-0.0590159	-0.04739983	
3.0674	-0.04890608	-0.05901611	-0.04740004	
3.0676	-0.04890608	-0.05901632	-0.04740025	
3.0678	-0.04890608	-0.05901654	-0.04740046	
3.068	-0.04890608	-0.05901675	-0.04740066	
3.0682	-0.04890608	-0.05901697	-0.04740087	
3.0684	-0.04890608	-0.05901718	-0.04740108	
3.0686	-0.04890608	-0.05901739	-0.04740129	
3.0688	-0.04890608	-0.0590176	-0.0474015	
3.069	-0.04890608	-0.05901782	-0.0474017	
3.0692	-0.04890608	-0.05901803	-0.04740191	
3.0694	-0.04890608	-0.05901824	-0.04740212	
3.0696	-0.04890608	-0.05901846	-0.04740233	
3.0698	-0.04890608	-0.05901867	-0.04740254	
3.07	-0.04890608	-0.05901888	-0.04740274	
3.0702	-0.04890608	-0.05901909	-0.04740295	
3.0704	-0.04890608	-0.0590193	-0.04740316	
3.0706	-0.04890608	-0.05901952	-0.04740337	
3.0708	-0.04890608	-0.05901973	-0.04740357	
3.071	-0.04890608	-0.05901994	-0.04740378	
3.0712	-0.04890608	-0.05902015	-0.04740399	
3.0714	-0.04890608	-0.05902037	-0.0474042	
3.0716	-0.04890608	-0.05902058	-0.0474044	
3.0718	-0.04890608	-0.05902079	-0.04740461	
3.072	-0.04890608	-0.059021	-0.04740482	
3.0722	-0.04890608	-0.05902122	-0.04740503	
3.0724	-0.04890608	-0.05902143	-0.04740524	
3.0726	-0.04890608	-0.05902164	-0.04740544	
3.0728	-0.04890608	-0.05902185	-0.04740565	
3.073	-0.04890608	-0.05902207	-0.04740586	
3.0732	-0.04890608	-0.05902228	-0.04740607	
3.0734	-0.04890608	-0.05902249	-0.04740627	
3.0736	-0.04890608	-0.0590227	-0.04740648	
3.0738	-0.04890608	-0.05902291	-0.04740668	
3.074	-0.04890608	-0.05902312	-0.04740689	
3.0742	-0.04890608	-0.05902334	-0.0474071	
3.0744	-0.04890608	-0.05902355	-0.04740731	
3.0746	-0.04890608	-0.05902376	-0.04740751	
3.0748	-0.04890608	-0.05902397	-0.04740772	
3.075	-0.04890608	-0.05902418	-0.04740793	
3.0752	-0.04890608	-0.05902439	-0.04740813	
3.0754	-0.04890608	-0.05902461	-0.04740834	
3.0756	-0.04890608	-0.05902482	-0.04740855	
3.0758	-0.04890608	-0.05902503	-0.04740875	
3.076	-0.04890608	-0.05902524	-0.04740896	
3.0762	-0.04890608	-0.05902545	-0.04740917	
3.0764	-0.04890608	-0.05902566	-0.04740937	
3.0766	-0.04890608	-0.05902587	-0.04740958	
3.0768	-0.04890608	-0.05902608	-0.04740978	
3.077	-0.04890608	-0.05902629	-0.04740999	
3.0772	-0.04890608	-0.05902651	-0.0474102	
3.0774	-0.04890608	-0.05902672	-0.0474104	
3.0776	-0.04890608	-0.05902693	-0.04741061	
3.0778	-0.04890608	-0.05902714	-0.04741082	
3.078	-0.04890608	-0.05902735	-0.04741102	
3.0782	-0.04890608	-0.05902756	-0.04741123	
3.0784	-0.04890608	-0.05902777	-0.04741143	
3.0786	-0.04890608	-0.05902798	-0.04741164	
3.0788	-0.04890608	-0.05902819	-0.04741185	
3.079	-0.04890608	-0.0590284	-0.04741205	
3.0792	-0.04890608	-0.05902861	-0.04741226	
3.0794	-0.04890608	-0.05902882	-0.04741246	
3.0796	-0.04890608	-0.05902904	-0.04741267	
3.0798	-0.04890608	-0.05902924	-0.04741288	
3.08	-0.04890608	-0.05902946	-0.04741308	
3.0802	-0.04890608	-0.05902966	-0.04741329	
3.0804	-0.04890608	-0.05902987	-0.04741349	
3.0806	-0.04890608	-0.05903009	-0.0474137	
3.0808	-0.04890608	-0.05903029	-0.0474139	
3.081	-0.04890608	-0.05903051	-0.04741411	
3.0812	-0.04890608	-0.05903072	-0.04741431	
3.0814	-0.04890608	-0.05903092	-0.04741452	
3.0816	-0.04890608	-0.05903114	-0.04741472	
3.0818	-0.04890608	-0.05903134	-0.04741493	
3.082	-0.04890608	-0.05903156	-0.04741513	
3.0822	-0.04890608	-0.05903177	-0.04741534	
3.0824	-0.04890608	-0.05903197	-0.04741554	
3.0826	-0.04890608	-0.05903219	-0.04741575	
3.0828	-0.04890608	-0.0590324	-0.04741595	
3.083	-0.04890608	-0.0590326	-0.04741616	
3.0832	-0.04890608	-0.05903281	-0.04741637	
3.0834	-0.04890608	-0.05903303	-0.04741657	
3.0836	-0.04890608	-0.05903323	-0.04741677	
3.0838	-0.04890608	-0.05903344	-0.04741698	
3.084	-0.04890608	-0.05903365	-0.04741718	
3.0842	-0.04890608	-0.05903386	-0.04741739	
3.0844	-0.04890608	-0.05903407	-0.04741759	
3.0846	-0.04890608	-0.05903428	-0.0474178	
3.0848	-0.04890608	-0.05903449	-0.047418	
3.085	-0.04890608	-0.0590347	-0.04741821	
3.0852	-0.04890608	-0.05903491	-0.04741841	
3.0854	-0.04890608	-0.05903511	-0.04741862	
3.0856	-0.04890608	-0.05903533	-0.04741882	
3.0858	-0.04890608	-0.05903554	-0.04741902	
3.086	-0.04890608	-0.05903574	-0.04741923	
3.0862	-0.04890608	-0.05903595	-0.04741943	
3.0864	-0.04890608	-0.05903616	-0.04741964	
3.0866	-0.04890608	-0.05903637	-0.04741984	
3.0868	-0.04890608	-0.05903658	-0.04742005	
3.087	-0.04890608	-0.05903679	-0.04742025	
3.0872	-0.04890608	-0.059037	-0.04742045	
3.0874	-0.04890608	-0.0590372	-0.04742066	
3.0876	-0.04890608	-0.05903741	-0.04742086	
3.0878	-0.04890608	-0.05903762	-0.04742106	
3.088	-0.04890608	-0.05903783	-0.04742127	
3.0882	-0.04890608	-0.05903804	-0.04742147	
3.0884	-0.04890608	-0.05903825	-0.04742168	
3.0886	-0.04890608	-0.05903846	-0.04742188	
3.0888	-0.04890608	-0.05903867	-0.04742208	
3.089	-0.04890608	-0.05903887	-0.04742229	
3.0892	-0.04890608	-0.05903908	-0.04742249	
3.0894	-0.04890608	-0.05903929	-0.0474227	
3.0896	-0.04890608	-0.0590395	-0.0474229	
3.0898	-0.04890608	-0.0590397	-0.0474231	
3.09	-0.04890608	-0.05903991	-0.04742331	
3.0902	-0.04890608	-0.05904012	-0.04742351	
3.0904	-0.04890608	-0.05904033	-0.04742371	
3.0906	-0.04890608	-0.05904054	-0.04742391	
3.0908	-0.04890608	-0.05904074	-0.04742412	
3.091	-0.04890608	-0.05904095	-0.04742432	
3.0912	-0.04890608	-0.05904116	-0.04742453	
3.0914	-0.04890608	-0.05904137	-0.04742473	
3.0916	-0.04890608	-0.05904157	-0.04742493	
3.0918	-0.04890608	-0.05904178	-0.04742513	
3.092	-0.04890608	-0.05904199	-0.04742534	
3.0922	-0.04890608	-0.0590422	-0.04742554	
3.0924	-0.04890608	-0.05904241	-0.04742574	
3.0926	-0.04890608	-0.05904261	-0.04742594	
3.0928	-0.04890608	-0.05904282	-0.04742615	
3.093	-0.04890608	-0.05904303	-0.04742635	
3.0932	-0.04890608	-0.05904324	-0.04742656	
3.0934	-0.04890608	-0.05904344	-0.04742676	
3.0936	-0.04890608	-0.05904365	-0.04742696	
3.0938	-0.04890608	-0.05904386	-0.04742716	
3.094	-0.04890608	-0.05904407	-0.04742736	
3.0942	-0.04890608	-0.05904427	-0.04742757	
3.0944	-0.04890608	-0.05904448	-0.04742777	
3.0946	-0.04890608	-0.05904469	-0.04742797	
3.0948	-0.04890608	-0.05904489	-0.04742817	
3.095	-0.04890608	-0.0590451	-0.04742838	
3.0952	-0.04890608	-0.05904531	-0.04742858	
3.0954	-0.04890608	-0.05904551	-0.04742878	
3.0956	-0.04890608	-0.05904572	-0.04742898	
3.0958	-0.04890608	-0.05904593	-0.04742919	
3.096	-0.04890608	-0.05904613	-0.04742939	
3.0962	-0.04890608	-0.05904634	-0.04742959	
3.0964	-0.04890608	-0.05904655	-0.04742979	
3.0966	-0.04890608	-0.05904675	-0.04742999	
3.0968	-0.04890608	-0.05904696	-0.04743019	
3.097	-0.04890608	-0.05904717	-0.0474304	
3.0972	-0.04890608	-0.05904737	-0.0474306	
3.0974	-0.04890608	-0.05904758	-0.0474308	
3.0976	-0.04890608	-0.05904778	-0.047431	
3.0978	-0.04890608	-0.05904799	-0.0474312	
3.098	-0.04890608	-0.0590482	-0.04743141	
3.0982	-0.04890608	-0.0590484	-0.04743161	
3.0984	-0.04890608	-0.05904861	-0.04743181	
3.0986	-0.04890608	-0.05904882	-0.04743201	
3.0988	-0.04890608	-0.05904902	-0.04743221	
3.099	-0.04890608	-0.05904923	-0.04743241	
3.0992	-0.04890608	-0.05904943	-0.04743261	
3.0994	-0.04890608	-0.05904964	-0.04743282	
3.0996	-0.04890608	-0.05904985	-0.04743302	
3.0998	-0.04890608	-0.05905005	-0.04743322	
3.1	-0.04890608	-0.05905026	-0.04743342	
3.1002	-0.04890608	-0.05905046	-0.04743362	
3.1004	-0.04890608	-0.05905067	-0.04743382	
3.1006	-0.04890608	-0.05905088	-0.04743402	
3.1008	-0.04890608	-0.05905108	-0.04743423	
3.101	-0.04890608	-0.05905129	-0.04743442	
3.1012	-0.04890608	-0.05905149	-0.04743462	
3.1014	-0.04890608	-0.0590517	-0.04743483	
3.1016	-0.04890608	-0.0590519	-0.04743503	
3.1018	-0.04890608	-0.05905211	-0.04743523	
3.102	-0.04890608	-0.05905231	-0.04743543	
3.1022	-0.04890608	-0.05905252	-0.04743563	
3.1024	-0.04890608	-0.05905272	-0.04743583	
3.1026	-0.04890608	-0.05905293	-0.04743603	
3.1028	-0.04890608	-0.05905313	-0.04743623	
3.103	-0.04890608	-0.05905334	-0.04743643	
3.1032	-0.04890608	-0.05905354	-0.04743663	
3.1034	-0.04890608	-0.05905375	-0.04743683	
3.1036	-0.04890608	-0.05905395	-0.04743703	
3.1038	-0.04890608	-0.05905416	-0.04743724	
3.104	-0.04890608	-0.05905436	-0.04743743	
3.1042	-0.04890608	-0.05905457	-0.04743763	
3.1044	-0.04890608	-0.05905477	-0.04743784	
3.1046	-0.04890608	-0.05905498	-0.04743804	
3.1048	-0.04890608	-0.05905518	-0.04743823	
3.105	-0.04890608	-0.05905539	-0.04743844	
3.1052	-0.04890608	-0.05905559	-0.04743864	
3.1054	-0.04890608	-0.0590558	-0.04743884	
3.1056	-0.04890608	-0.059056	-0.04743904	
3.1058	-0.04890608	-0.05905621	-0.04743924	
3.106	-0.04890608	-0.05905641	-0.04743944	
3.1062	-0.04890608	-0.05905661	-0.04743963	
3.1064	-0.04890608	-0.05905682	-0.04743984	
3.1066	-0.04890608	-0.05905702	-0.04744003	
3.1068	-0.04890608	-0.05905723	-0.04744023	
3.107	-0.04890608	-0.05905743	-0.04744044	
3.1072	-0.04890608	-0.05905764	-0.04744063	
3.1074	-0.04890608	-0.05905784	-0.04744083	
3.1076	-0.04890608	-0.05905804	-0.04744103	
3.1078	-0.04890608	-0.05905825	-0.04744123	
3.108	-0.04890608	-0.05905845	-0.04744143	
3.1082	-0.04890608	-0.05905866	-0.04744163	
3.1084	-0.04890608	-0.05905886	-0.04744183	
3.1086	-0.04890608	-0.05905906	-0.04744203	
3.1088	-0.04890608	-0.05905927	-0.04744223	
3.109	-0.04890608	-0.05905947	-0.04744243	
3.1092	-0.04890608	-0.05905968	-0.04744263	
3.1094	-0.04890608	-0.05905988	-0.04744283	
3.1096	-0.04890608	-0.05906008	-0.04744302	
3.1098	-0.04890608	-0.05906029	-0.04744323	
3.11	-0.04890608	-0.05906049	-0.04744342	
3.1102	-0.04890608	-0.05906069	-0.04744362	
3.1104	-0.04890608	-0.0590609	-0.04744382	
3.1106	-0.04890608	-0.0590611	-0.04744402	
3.1108	-0.04890608	-0.0590613	-0.04744422	
3.111	-0.04890608	-0.05906151	-0.04744442	
3.1112	-0.04890608	-0.05906171	-0.04744462	
3.1114	-0.04890608	-0.05906191	-0.04744482	
3.1116	-0.04890608	-0.05906212	-0.04744501	
3.1118	-0.04890608	-0.05906232	-0.04744522	
3.112	-0.04890608	-0.05906252	-0.04744541	
3.1122	-0.04890608	-0.05906273	-0.04744561	
3.1124	-0.04890608	-0.05906293	-0.04744581	
3.1126	-0.04890608	-0.05906313	-0.04744601	
3.1128	-0.04890608	-0.05906333	-0.04744621	
3.113	-0.04890608	-0.05906354	-0.0474464	
3.1132	-0.04890608	-0.05906374	-0.0474466	
3.1134	-0.04890608	-0.05906394	-0.0474468	
3.1136	-0.04890608	-0.05906415	-0.047447	
3.1138	-0.04890608	-0.05906435	-0.0474472	
3.114	-0.04890608	-0.05906455	-0.04744739	
3.1142	-0.04890608	-0.05906475	-0.0474476	
3.1144	-0.04890608	-0.05906496	-0.04744779	
3.1146	-0.04890608	-0.05906516	-0.04744799	
3.1148	-0.04890608	-0.05906536	-0.04744819	
3.115	-0.04890608	-0.05906557	-0.04744839	
3.1152	-0.04890608	-0.05906577	-0.04744858	
3.1154	-0.04890608	-0.05906597	-0.04744878	
3.1156	-0.04890608	-0.05906617	-0.04744898	
3.1158	-0.04890608	-0.05906637	-0.04744918	
3.116	-0.04890608	-0.05906658	-0.04744938	
3.1162	-0.04890608	-0.05906678	-0.04744957	
3.1164	-0.04890608	-0.05906698	-0.04744977	
3.1166	-0.04890608	-0.05906718	-0.04744997	
3.1168	-0.04890608	-0.05906738	-0.04745017	
3.117	-0.04890608	-0.05906758	-0.04745036	
3.1172	-0.04890608	-0.05906779	-0.04745056	
3.1174	-0.04890608	-0.05906799	-0.04745076	
3.1176	-0.04890608	-0.05906819	-0.04745096	
3.1178	-0.04890608	-0.05906839	-0.04745115	
3.118	-0.04890608	-0.05906859	-0.04745135	
3.1182	-0.04890608	-0.0590688	-0.04745155	
3.1184	-0.04890608	-0.059069	-0.04745175	
3.1186	-0.04890608	-0.0590692	-0.04745194	
3.1188	-0.04890608	-0.0590694	-0.04745214	
3.119	-0.04890608	-0.0590696	-0.04745234	
3.1192	-0.04890608	-0.0590698	-0.04745254	
3.1194	-0.04890608	-0.05907001	-0.04745273	
3.1196	-0.04890608	-0.05907021	-0.04745293	
3.1198	-0.04890608	-0.05907041	-0.04745312	
3.12	-0.04890608	-0.05907061	-0.04745332	
3.1202	-0.04890608	-0.05907081	-0.04745352	
3.1204	-0.04890608	-0.05907101	-0.04745372	
3.1206	-0.04890608	-0.05907121	-0.04745391	
