Time	(23) Combined Output	
9.347	-0.05917662	
9.347199	-0.05917682	
9.3474	-0.05917703	
9.3476	-0.05917724	
9.347799	-0.05917745	
9.348	-0.05917766	
9.3482	-0.05917786	
9.3484	-0.05917807	
9.348599	-0.05917828	
9.3488	-0.05917849	
9.349	-0.0591787	
9.349199	-0.0591789	
9.3494	-0.05917911	
9.3496	-0.05917932	
9.3498	-0.05917953	
9.349999	-0.05917973	
9.3502	-0.05917994	
9.3504	-0.05918015	
9.350599	-0.05918036	
9.3508	-0.05918057	
9.351	-0.05918077	
9.3512	-0.05918098	
9.351399	-0.05918119	
9.3516	-0.0591814	
9.3518	-0.05918161	
9.352	-0.05918182	
9.3522	-0.05918203	
9.3524	-0.05918223	
9.3526	-0.05918244	
9.352799	-0.05918265	
9.353	-0.05918286	
9.3532	-0.05918307	
9.3534	-0.05918328	
9.3536	-0.05918349	
9.3538	-0.05918369	
9.354	-0.05918391	
9.354199	-0.05918412	
9.3544	-0.05918432	
9.3546	-0.05918453	
9.3548	-0.05918474	
9.355	-0.05918495	
9.3552	-0.05918516	
9.3554	-0.05918537	
9.355599	-0.05918558	
9.3558	-0.05918579	
9.356	-0.059186	
9.3562	-0.05918621	
9.3564	-0.05918642	
9.3566	-0.05918663	
9.3568	-0.05918684	
9.356999	-0.05918705	
9.3572	-0.05918726	
9.3574	-0.05918747	
9.3576	-0.05918768	
9.3578	-0.05918789	
9.358	-0.0591881	
9.3582	-0.05918831	
9.358399	-0.05918852	
9.3586	-0.05918873	
9.3588	-0.05918894	
9.359	-0.05918915	
9.3592	-0.05918936	
9.3594	-0.05918957	
9.3596	-0.05918978	
9.359799	-0.05918999	
9.36	-0.0591902	
9.3602	-0.05919041	
9.3604	-0.05919062	
9.3606	-0.05919083	
9.3608	-0.05919104	
9.361	-0.05919126	
9.361199	-0.05919147	
9.3614	-0.05919168	
9.3616	-0.05919189	
9.3618	-0.0591921	
9.362	-0.05919231	
9.3622	-0.05919252	
9.3624	-0.05919273	
9.362599	-0.05919294	
9.3628	-0.05919316	
9.363	-0.05919337	
9.3632	-0.05919358	
9.3634	-0.05919379	
9.3636	-0.059194	
9.3638	-0.05919421	
9.363999	-0.05919442	
9.3642	-0.05919464	
9.3644	-0.05919485	
9.3646	-0.05919506	
9.364799	-0.05919527	
9.365	-0.05919548	
9.3652	-0.0591957	
9.365399	-0.05919591	
9.3656	-0.05919612	
9.3658	-0.05919633	
9.366	-0.05919654	
9.366199	-0.05919676	
9.3664	-0.05919697	
9.3666	-0.05919718	
9.366799	-0.05919739	
9.367	-0.0591976	
9.3672	-0.05919782	
9.3674	-0.05919803	
9.367599	-0.05919824	
9.3678	-0.05919846	
9.368	-0.05919867	
9.368199	-0.05919888	
9.3684	-0.05919909	
9.3686	-0.05919931	
9.3688	-0.05919952	
9.368999	-0.05919973	
9.3692	-0.05919994	
9.3694	-0.05920016	
9.369599	-0.05920037	
9.3698	-0.05920058	
9.37	-0.0592008	
9.3702	-0.05920101	
9.370399	-0.05920123	
9.3706	-0.05920144	
9.3708	-0.05920165	
9.370999	-0.05920187	
9.3712	-0.05920208	
9.3714	-0.05920229	
9.3716	-0.0592025	
9.371799	-0.05920272	
9.372	-0.05920293	
9.3722	-0.05920315	
9.372399	-0.05920336	
9.3726	-0.05920357	
9.3728	-0.05920379	
9.373	-0.059204	
9.373199	-0.05920422	
9.3734	-0.05920443	
9.3736	-0.05920464	
9.373799	-0.05920486	
9.374	-0.05920507	
9.3742	-0.05920529	
9.3744	-0.0592055	
9.374599	-0.05920571	
9.3748	-0.05920593	
9.375	-0.05920614	
9.375199	-0.05920636	
9.3754	-0.05920657	
9.3756	-0.05920679	
9.3758	-0.059207	
9.375999	-0.05920722	
9.3762	-0.05920743	
9.3764	-0.05920764	
9.376599	-0.05920786	
9.3768	-0.05920808	
9.377	-0.05920829	
9.3772	-0.0592085	
9.377399	-0.05920872	
9.3776	-0.05920894	
9.3778	-0.05920915	
9.377999	-0.05920937	
9.3782	-0.05920958	
9.3784	-0.0592098	
9.3786	-0.05921001	
9.378799	-0.05921023	
9.379	-0.05921044	
9.3792	-0.05921066	
9.379399	-0.05921087	
9.3796	-0.05921109	
9.3798	-0.05921131	
9.38	-0.05921152	
9.380199	-0.05921173	
9.3804	-0.05921195	
9.3806	-0.05921217	
9.380799	-0.05921238	
9.381	-0.0592126	
9.3812	-0.05921282	
9.3814	-0.05921303	
9.381599	-0.05921325	
9.3818	-0.05921346	
9.382	-0.05921368	
9.382199	-0.0592139	
9.3824	-0.05921411	
9.3826	-0.05921433	
9.3828	-0.05921454	
9.382999	-0.05921476	
9.3832	-0.05921498	
9.3834	-0.0592152	
9.3836	-0.05921541	
9.3838	-0.05921563	
9.384	-0.05921584	
9.3842	-0.05921606	
9.384399	-0.05921628	
9.3846	-0.0592165	
9.3848	-0.05921671	
9.385	-0.05921693	
9.3852	-0.05921714	
9.3854	-0.05921736	
9.3856	-0.05921758	
9.385799	-0.0592178	
9.386	-0.05921801	
9.3862	-0.05921823	
9.3864	-0.05921845	
9.3866	-0.05921866	
9.3868	-0.05921888	
9.387	-0.0592191	
9.387199	-0.05921932	
9.3874	-0.05921954	
9.3876	-0.05921975	
9.3878	-0.05921997	
9.388	-0.05922019	
9.3882	-0.05922041	
9.3884	-0.05922062	
9.388599	-0.05922084	
9.3888	-0.05922106	
9.389	-0.05922128	
9.3892	-0.05922149	
9.3894	-0.05922171	
9.3896	-0.05922193	
9.3898	-0.05922215	
9.389999	-0.05922237	
9.3902	-0.05922259	
9.3904	-0.0592228	
9.3906	-0.05922302	
9.3908	-0.05922324	
9.391	-0.05922346	
9.3912	-0.05922368	
9.391399	-0.05922389	
9.3916	-0.05922411	
9.3918	-0.05922433	
9.392	-0.05922455	
9.3922	-0.05922477	
9.3924	-0.05922499	
9.3926	-0.05922521	
9.392799	-0.05922543	
9.393	-0.05922564	
9.3932	-0.05922586	
9.3934	-0.05922608	
9.3936	-0.0592263	
9.3938	-0.05922652	
9.394	-0.05922674	
9.394199	-0.05922696	
9.3944	-0.05922718	
9.3946	-0.0592274	
9.3948	-0.05922762	
9.395	-0.05922784	
9.3952	-0.05922806	
9.3954	-0.05922827	
9.395599	-0.05922849	
9.3958	-0.05922871	
9.396	-0.05922893	
9.3962	-0.05922915	
9.396399	-0.05922937	
9.3966	-0.05922959	
9.3968	-0.05922981	
9.396999	-0.05923003	
9.3972	-0.05923025	
9.3974	-0.05923047	
9.3976	-0.05923069	
9.397799	-0.05923091	
9.398	-0.05923113	
9.3982	-0.05923135	
9.398399	-0.05923158	
9.3986	-0.0592318	
9.3988	-0.05923202	
9.399	-0.05923223	
9.399199	-0.05923245	
9.3994	-0.05923267	
9.3996	-0.05923289	
9.399799	-0.05923312	
9.4	-0.05923334	
9.4002	-0.05923356	
9.4004	-0.05923378	
9.400599	-0.059234	
9.4008	-0.05923422	
9.401	-0.05923444	
9.401199	-0.05923466	
9.4014	-0.05923488	
9.4016	-0.0592351	
9.4018	-0.05923532	
9.401999	-0.05923555	
9.4022	-0.05923577	
9.4024	-0.05923599	
9.402599	-0.05923621	
9.4028	-0.05923643	
9.403	-0.05923665	
9.4032	-0.05923687	
9.403399	-0.0592371	
9.4036	-0.05923732	
9.4038	-0.05923754	
9.403999	-0.05923776	
9.4042	-0.05923798	
9.4044	-0.0592382	
9.4046	-0.05923842	
9.404799	-0.05923865	
9.405	-0.05923887	
9.4052	-0.05923909	
9.405399	-0.05923931	
9.4056	-0.05923953	
9.4058	-0.05923976	
9.406	-0.05923998	
9.406199	-0.0592402	
9.4064	-0.05924042	
9.4066	-0.05924064	
9.406799	-0.05924087	
9.407	-0.05924109	
9.4072	-0.05924131	
9.4074	-0.05924153	
9.407599	-0.05924176	
9.4078	-0.05924198	
9.408	-0.0592422	
9.408199	-0.05924242	
9.4084	-0.05924265	
9.4086	-0.05924287	
9.4088	-0.05924309	
9.408999	-0.05924331	
9.4092	-0.05924354	
9.4094	-0.05924376	
9.409599	-0.05924398	
9.4098	-0.0592442	
9.41	-0.05924443	
9.4102	-0.05924465	
9.410399	-0.05924487	
9.4106	-0.0592451	
9.4108	-0.05924532	
9.410999	-0.05924554	
9.4112	-0.05924577	
9.4114	-0.05924599	
9.4116	-0.05924621	
9.411799	-0.05924644	
9.412	-0.05924666	
9.4122	-0.05924688	
9.412399	-0.05924711	
9.4126	-0.05924733	
9.4128	-0.05924755	
9.413	-0.05924778	
9.413199	-0.059248	
9.4134	-0.05924823	
9.4136	-0.05924845	
9.413799	-0.05924867	
9.414	-0.0592489	
9.4142	-0.05924912	
9.4144	-0.05924935	
9.414599	-0.05924957	
9.4148	-0.05924979	
9.415	-0.05925002	
9.4152	-0.05925024	
9.4154	-0.05925047	
9.4156	-0.05925069	
9.4158	-0.05925091	
9.415999	-0.05925114	
9.4162	-0.05925136	
9.4164	-0.05925159	
9.4166	-0.05925181	
9.4168	-0.05925204	
9.417	-0.05925226	
9.4172	-0.05925249	
9.417399	-0.05925271	
9.4176	-0.05925294	
9.4178	-0.05925316	
9.418	-0.05925339	
9.4182	-0.05925361	
9.4184	-0.05925384	
9.4186	-0.05925406	
9.418799	-0.05925428	
9.419	-0.05925451	
9.4192	-0.05925474	
9.4194	-0.05925496	
9.4196	-0.05925519	
9.4198	-0.05925541	
9.42	-0.05925564	
9.420199	-0.05925586	
9.4204	-0.05925609	
9.4206	-0.05925632	
9.4208	-0.05925654	
9.421	-0.05925677	
9.4212	-0.05925699	
9.4214	-0.05925722	
9.421599	-0.05925744	
9.4218	-0.05925767	
9.422	-0.05925789	
9.4222	-0.05925812	
9.4224	-0.05925835	
9.4226	-0.05925857	
9.4228	-0.0592588	
9.422999	-0.05925902	
9.4232	-0.05925925	
9.4234	-0.05925948	
9.4236	-0.0592597	
9.4238	-0.05925993	
9.424	-0.05926016	
9.4242	-0.05926038	
9.424399	-0.05926061	
9.4246	-0.05926083	
9.4248	-0.05926106	
9.425	-0.05926129	
9.4252	-0.05926151	
9.4254	-0.05926174	
9.4256	-0.05926197	
9.425799	-0.05926219	
9.426	-0.05926242	
9.4262	-0.05926265	
9.4264	-0.05926288	
9.4266	-0.0592631	
9.4268	-0.05926333	
9.427	-0.05926355	
9.427199	-0.05926378	
9.4274	-0.05926401	
9.4276	-0.05926424	
9.4278	-0.05926446	
9.427999	-0.05926469	
9.4282	-0.05926492	
9.4284	-0.05926514	
9.428599	-0.05926537	
9.4288	-0.0592656	
9.429	-0.05926583	
9.4292	-0.05926606	
9.429399	-0.05926628	
9.4296	-0.05926651	
9.4298	-0.05926674	
9.429999	-0.05926697	
9.4302	-0.05926719	
9.4304	-0.05926742	
9.4306	-0.05926765	
9.430799	-0.05926788	
9.431	-0.05926811	
9.4312	-0.05926833	
9.431399	-0.05926856	
9.4316	-0.05926879	
9.4318	-0.05926902	
9.432	-0.05926925	
9.432199	-0.05926947	
9.4324	-0.0592697	
9.4326	-0.05926993	
9.432799	-0.05927016	
9.433	-0.05927039	
9.4332	-0.05927062	
9.4334	-0.05927084	
9.433599	-0.05927107	
9.4338	-0.0592713	
9.434	-0.05927153	
9.434199	-0.05927176	
9.4344	-0.05927199	
9.4346	-0.05927221	
9.4348	-0.05927245	
9.434999	-0.05927267	
9.4352	-0.0592729	
9.4354	-0.05927313	
9.435599	-0.05927336	
9.4358	-0.05927359	
9.436	-0.05927382	
9.4362	-0.05927405	
9.436399	-0.05927427	
9.4366	-0.05927451	
9.4368	-0.05927473	
9.436999	-0.05927496	
9.4372	-0.05927519	
9.4374	-0.05927542	
9.4376	-0.05927565	
9.437799	-0.05927588	
9.438	-0.05927611	
9.4382	-0.05927634	
9.438399	-0.05927657	
9.4386	-0.0592768	
9.4388	-0.05927703	
9.439	-0.05927726	
9.439199	-0.05927749	
9.4394	-0.05927772	
9.4396	-0.05927795	
9.439799	-0.05927818	
9.44	-0.05927841	
9.4402	-0.05927864	
9.4404	-0.05927887	
9.440599	-0.0592791	
9.4408	-0.05927933	
9.441	-0.05927956	
9.441199	-0.05927979	
9.4414	-0.05928002	
9.4416	-0.05928025	
9.4418	-0.05928048	
9.441999	-0.05928071	
9.4422	-0.05928094	
9.4424	-0.05928117	
9.442599	-0.0592814	
9.4428	-0.05928163	
9.443	-0.05928186	
9.4432	-0.05928209	
9.443399	-0.05928233	
9.4436	-0.05928256	
9.4438	-0.05928279	
9.443999	-0.05928302	
9.4442	-0.05928325	
9.4444	-0.05928348	
9.4446	-0.05928371	
9.444799	-0.05928394	
9.445	-0.05928417	
9.4452	-0.0592844	
9.4454	-0.05928463	
9.4456	-0.05928487	
9.4458	-0.0592851	
9.446	-0.05928533	
9.446199	-0.05928556	
9.4464	-0.05928579	
9.4466	-0.05928602	
9.4468	-0.05928626	
9.447	-0.05928649	
9.4472	-0.05928672	
9.4474	-0.05928695	
9.447599	-0.05928718	
9.4478	-0.05928741	
9.448	-0.05928764	
9.4482	-0.05928788	
9.4484	-0.05928811	
9.4486	-0.05928834	
9.4488	-0.05928857	
9.448999	-0.0592888	
9.4492	-0.05928904	
9.4494	-0.05928927	
9.4496	-0.0592895	
9.4498	-0.05928973	
9.45	-0.05928997	
9.4502	-0.0592902	
9.450399	-0.05929043	
9.4506	-0.05929066	
9.4508	-0.05929089	
9.451	-0.05929113	
9.4512	-0.05929136	
9.4514	-0.05929159	
9.4516	-0.05929182	
9.451799	-0.05929206	
9.452	-0.05929229	
9.4522	-0.05929252	
9.4524	-0.05929276	
9.4526	-0.05929299	
9.4528	-0.05929322	
9.453	-0.05929345	
9.453199	-0.05929369	
9.4534	-0.05929392	
9.4536	-0.05929415	
9.4538	-0.05929439	
9.454	-0.05929462	
9.4542	-0.05929485	
9.4544	-0.05929508	
9.454599	-0.05929532	
9.4548	-0.05929555	
9.455	-0.05929578	
9.4552	-0.05929602	
9.4554	-0.05929625	
9.4556	-0.05929649	
9.4558	-0.05929672	
9.455999	-0.05929695	
9.4562	-0.05929719	
9.4564	-0.05929742	
9.4566	-0.05929765	
9.4568	-0.05929789	
9.457	-0.05929812	
9.4572	-0.05929836	
9.457399	-0.05929859	
9.4576	-0.05929882	
9.4578	-0.05929906	
9.458	-0.05929929	
9.4582	-0.05929952	
9.4584	-0.05929976	
9.4586	-0.05929999	
9.458799	-0.05930023	
9.459	-0.05930046	
9.4592	-0.0593007	
9.4594	-0.05930093	
9.459599	-0.05930116	
9.4598	-0.0593014	
9.46	-0.05930163	
9.460199	-0.05930187	
9.4604	-0.0593021	
9.4606	-0.05930234	
9.4608	-0.05930257	
9.460999	-0.05930281	
9.4612	-0.05930304	
9.4614	-0.05930328	
9.461599	-0.05930351	
9.4618	-0.05930375	
9.462	-0.05930398	
9.4622	-0.05930422	
9.462399	-0.05930445	
9.4626	-0.05930469	
9.4628	-0.05930492	
9.462999	-0.05930516	
9.4632	-0.05930539	
9.4634	-0.05930563	
9.4636	-0.05930586	
9.463799	-0.0593061	
9.464	-0.05930633	
9.4642	-0.05930657	
9.464399	-0.0593068	
9.4646	-0.05930704	
9.4648	-0.05930727	
9.465	-0.05930751	
9.465199	-0.05930775	
9.4654	-0.05930798	
9.4656	-0.05930822	
9.465799	-0.05930845	
9.466	-0.05930869	
9.4662	-0.05930892	
9.4664	-0.05930916	
9.466599	-0.0593094	
9.4668	-0.05930963	
9.467	-0.05930987	
9.467199	-0.0593101	
9.4674	-0.05931034	
9.4676	-0.05931058	
9.4678	-0.05931081	
9.467999	-0.05931105	
9.4682	-0.05931129	
9.4684	-0.05931152	
9.468599	-0.05931176	
9.4688	-0.05931199	
9.469	-0.05931223	
9.4692	-0.05931247	
9.469399	-0.0593127	
9.4696	-0.05931294	
9.4698	-0.05931318	
9.469999	-0.05931341	
9.4702	-0.05931365	
9.4704	-0.05931389	
9.4706	-0.05931412	
9.470799	-0.05931436	
9.471	-0.0593146	
9.4712	-0.05931483	
9.471399	-0.05931507	
9.4716	-0.05931531	
9.4718	-0.05931554	
9.472	-0.05931578	
9.472199	-0.05931602	
9.4724	-0.05931626	
9.4726	-0.05931649	
9.472799	-0.05931673	
9.473	-0.05931697	
9.4732	-0.05931721	
9.4734	-0.05931744	
9.473599	-0.05931768	
9.4738	-0.05931792	
9.474	-0.05931816	
9.474199	-0.05931839	
9.4744	-0.05931863	
9.4746	-0.05931887	
9.4748	-0.0593191	
9.474999	-0.05931934	
9.4752	-0.05931958	
9.4754	-0.05931982	
9.475599	-0.05932005	
9.4758	-0.05932029	
9.476	-0.05932053	
9.4762	-0.05932077	
9.476399	-0.05932101	
9.4766	-0.05932125	
9.4768	-0.05932149	
9.477	-0.05932172	
9.4772	-0.05932196	
9.4774	-0.0593222	
9.4776	-0.05932244	
9.477799	-0.05932267	
9.478	-0.05932291	
9.4782	-0.05932315	
9.4784	-0.05932339	
9.4786	-0.05932363	
9.4788	-0.05932387	
9.479	-0.05932411	
9.479199	-0.05932435	
9.4794	-0.05932458	
9.4796	-0.05932482	
9.4798	-0.05932506	
9.48	-0.0593253	
9.4802	-0.05932554	
9.4804	-0.05932578	
9.480599	-0.05932602	
9.4808	-0.05932625	
9.481	-0.0593265	
9.4812	-0.05932673	
9.4814	-0.05932697	
9.4816	-0.05932721	
9.4818	-0.05932745	
9.481999	-0.05932769	
9.4822	-0.05932793	
9.4824	-0.05932817	
9.4826	-0.05932841	
9.4828	-0.05932865	
9.483	-0.05932889	
9.4832	-0.05932913	
9.483399	-0.05932936	
9.4836	-0.05932961	
9.4838	-0.05932985	
9.484	-0.05933008	
9.4842	-0.05933033	
9.4844	-0.05933056	
9.4846	-0.0593308	
9.484799	-0.05933104	
9.485	-0.05933128	
9.4852	-0.05933153	
9.4854	-0.05933176	
9.4856	-0.059332	
9.4858	-0.05933224	
9.486	-0.05933248	
9.486199	-0.05933272	
9.4864	-0.05933296	
9.4866	-0.05933321	
9.4868	-0.05933344	
9.487	-0.05933369	
9.4872	-0.05933392	
9.4874	-0.05933417	
9.487599	-0.0593344	
9.4878	-0.05933465	
9.488	-0.05933489	
9.4882	-0.05933513	
9.4884	-0.05933537	
9.4886	-0.05933561	
9.4888	-0.05933585	
9.488999	-0.05933609	
9.4892	-0.05933633	
9.4894	-0.05933657	
9.4896	-0.05933681	
9.489799	-0.05933705	
9.49	-0.05933729	
9.4902	-0.05933753	
9.490399	-0.05933778	
9.4906	-0.05933801	
9.4908	-0.05933826	
9.491	-0.0593385	
9.491199	-0.05933874	
9.4914	-0.05933898	
9.4916	-0.05933922	
9.491799	-0.05933946	
9.492	-0.05933971	
9.4922	-0.05933994	
9.4924	-0.05934019	
9.492599	-0.05934043	
9.4928	-0.05934067	
9.493	-0.05934091	
9.493199	-0.05934115	
9.4934	-0.05934139	
9.4936	-0.05934164	
9.4938	-0.05934188	
9.493999	-0.05934212	
9.4942	-0.05934236	
9.4944	-0.0593426	
9.494599	-0.05934285	
9.4948	-0.05934309	
9.495	-0.05934333	
9.4952	-0.05934357	
9.495399	-0.05934381	
9.4956	-0.05934406	
9.4958	-0.0593443	
9.495999	-0.05934454	
9.4962	-0.05934478	
9.4964	-0.05934503	
9.4966	-0.05934527	
9.496799	-0.05934551	
9.497	-0.05934575	
9.4972	-0.05934599	
9.497399	-0.05934624	
9.4976	-0.05934648	
9.4978	-0.05934672	
9.498	-0.05934696	
9.498199	-0.0593472	
9.4984	-0.05934745	
9.4986	-0.05934769	
9.498799	-0.05934794	
9.499	-0.05934818	
9.4992	-0.05934842	
9.4994	-0.05934866	
9.499599	-0.0593489	
9.4998	-0.05934915	
9.5	-0.05934939	
9.500199	-0.05934963	
9.5004	-0.05934988	
9.5006	-0.05935012	
9.5008	-0.05935036	
9.500999	-0.05935061	
9.5012	-0.05935085	
9.5014	-0.05935109	
9.501599	-0.05935134	
9.5018	-0.05935158	
9.502	-0.05935182	
9.5022	-0.05935207	
9.502399	-0.05935231	
9.5026	-0.05935255	
9.5028	-0.0593528	
9.502999	-0.05935304	
9.5032	-0.05935328	
9.5034	-0.05935353	
9.5036	-0.05935377	
9.503799	-0.05935401	
9.504	-0.05935426	
9.5042	-0.0593545	
9.504399	-0.05935474	
9.5046	-0.05935499	
9.5048	-0.05935523	
9.505	-0.05935548	
9.505199	-0.05935572	
9.5054	-0.05935597	
9.5056	-0.05935621	
9.505799	-0.05935645	
9.506	-0.0593567	
9.5062	-0.05935694	
9.5064	-0.05935719	
9.506599	-0.05935743	
9.5068	-0.05935768	
9.507	-0.05935792	
9.507199	-0.05935816	
9.5074	-0.05935841	
9.5076	-0.05935865	
9.5078	-0.0593589	
9.507999	-0.05935914	
9.5082	-0.05935939	
9.5084	-0.05935963	
9.5086	-0.05935988	
9.5088	-0.05936012	
9.509	-0.05936037	
9.5092	-0.05936061	
9.509399	-0.05936085	
9.5096	-0.0593611	
9.5098	-0.05936135	
9.51	-0.05936159	
9.5102	-0.05936183	
9.5104	-0.05936208	
9.5106	-0.05936233	
9.510799	-0.05936257	
9.511	-0.05936282	
9.5112	-0.05936306	
9.5114	-0.05936331	
9.5116	-0.05936355	
9.5118	-0.0593638	
9.512	-0.05936404	
9.512199	-0.05936429	
9.5124	-0.05936453	
9.5126	-0.05936478	
9.5128	-0.05936503	
9.513	-0.05936527	
9.5132	-0.05936551	
9.5134	-0.05936576	
9.513599	-0.05936601	
9.5138	-0.05936625	
9.514	-0.0593665	
9.5142	-0.05936674	
9.5144	-0.05936699	
9.5146	-0.05936724	
9.5148	-0.05936748	
9.514999	-0.05936773	
9.5152	-0.05936797	
9.5154	-0.05936822	
9.5156	-0.05936847	
9.5158	-0.05936871	
9.516	-0.05936896	
9.5162	-0.05936921	
9.516399	-0.05936945	
9.5166	-0.0593697	
9.5168	-0.05936994	
9.517	-0.05937019	
9.5172	-0.05937044	
9.5174	-0.05937069	
9.5176	-0.05937093	
9.517799	-0.05937118	
9.518	-0.05937142	
9.5182	-0.05937167	
9.5184	-0.05937192	
9.5186	-0.05937216	
9.5188	-0.05937241	
9.519	-0.05937266	
9.519199	-0.05937291	
9.5194	-0.05937315	
9.5196	-0.0593734	
9.5198	-0.05937364	
9.52	-0.05937389	
9.5202	-0.05937414	
9.5204	-0.05937438	
9.520599	-0.05937463	
9.5208	-0.05937488	
9.521	-0.05937513	
9.5212	-0.05937538	
9.521399	-0.05937562	
9.5216	-0.05937587	
9.5218	-0.05937612	
9.521999	-0.05937636	
9.5222	-0.05937661	
9.5224	-0.05937686	
9.5226	-0.05937711	
9.522799	-0.05937735	
9.523	-0.0593776	
9.5232	-0.05937785	
9.523399	-0.05937809	
9.5236	-0.05937834	
9.5238	-0.05937859	
9.524	-0.05937884	
9.524199	-0.05937909	
9.5244	-0.05937934	
9.5246	-0.05937958	
9.524799	-0.05937983	
9.525	-0.05938008	
9.5252	-0.05938033	
9.5254	-0.05938058	
9.525599	-0.05938082	
9.5258	-0.05938107	
9.526	-0.05938132	
9.526199	-0.05938157	
9.5264	-0.05938182	
9.5266	-0.05938206	
9.5268	-0.05938231	
9.526999	-0.05938256	
9.5272	-0.05938281	
9.5274	-0.05938306	
9.527599	-0.05938331	
9.5278	-0.05938356	
9.528	-0.0593838	
9.5282	-0.05938405	
9.528399	-0.0593843	
9.5286	-0.05938455	
9.5288	-0.0593848	
9.528999	-0.05938505	
9.5292	-0.0593853	
9.5294	-0.05938555	
9.5296	-0.05938579	
9.529799	-0.05938604	
9.53	-0.05938629	
9.5302	-0.05938654	
9.530399	-0.05938679	
9.5306	-0.05938704	
9.5308	-0.05938729	
9.531	-0.05938753	
9.531199	-0.05938778	
9.5314	-0.05938803	
9.5316	-0.05938828	
9.531799	-0.05938853	
9.532	-0.05938878	
9.5322	-0.05938903	
9.5324	-0.05938928	
9.532599	-0.05938953	
9.5328	-0.05938978	
9.533	-0.05939003	
9.533199	-0.05939028	
9.5334	-0.05939053	
9.5336	-0.05939078	
9.5338	-0.05939103	
9.533999	-0.05939128	
9.5342	-0.05939153	
9.5344	-0.05939178	
9.534599	-0.05939203	
9.5348	-0.05939228	
9.535	-0.05939253	
9.5352	-0.05939278	
9.535399	-0.05939303	
9.5356	-0.05939328	
9.5358	-0.05939353	
9.535999	-0.05939377	
9.5362	-0.05939403	
9.5364	-0.05939428	
9.5366	-0.05939453	
9.536799	-0.05939478	
9.537	-0.05939503	
9.5372	-0.05939528	
9.537399	-0.05939553	
9.5376	-0.05939578	
9.5378	-0.05939603	
9.538	-0.05939628	
9.538199	-0.05939653	
9.5384	-0.05939678	
9.5386	-0.05939703	
9.538799	-0.05939728	
9.539	-0.05939753	
9.5392	-0.05939778	
9.5394	-0.05939803	
9.539599	-0.05939828	
9.5398	-0.05939854	
9.54	-0.05939879	
9.5402	-0.05939903	
9.5404	-0.05939929	
9.5406	-0.05939954	
9.5408	-0.05939979	
9.540999	-0.05940004	
9.5412	-0.05940029	
9.5414	-0.05940054	
9.5416	-0.05940079	
9.5418	-0.05940105	
9.542	-0.0594013	
9.5422	-0.05940155	
9.542399	-0.0594018	
9.5426	-0.05940205	
9.5428	-0.0594023	
9.543	-0.05940255	
9.5432	-0.0594028	
9.5434	-0.05940305	
9.5436	-0.05940331	
9.543799	-0.05940356	
9.544	-0.05940381	
9.5442	-0.05940406	
9.5444	-0.05940431	
9.5446	-0.05940457	
9.5448	-0.05940482	
9.545	-0.05940507	
9.545199	-0.05940532	
9.5454	-0.05940557	
9.5456	-0.05940583	
9.5458	-0.05940608	
9.546	-0.05940633	
9.5462	-0.05940658	
9.5464	-0.05940683	
9.546599	-0.05940709	
9.5468	-0.05940734	
9.547	-0.05940759	
9.5472	-0.05940784	
9.5474	-0.05940809	
9.5476	-0.05940834	
9.5478	-0.0594086	
9.547999	-0.05940885	
9.5482	-0.0594091	
9.5484	-0.05940935	
9.5486	-0.05940961	
9.5488	-0.05940986	
9.549	-0.05941011	
9.5492	-0.05941036	
9.549399	-0.05941062	
9.5496	-0.05941087	
9.5498	-0.05941112	
9.55	-0.05941138	
9.5502	-0.05941163	
9.5504	-0.05941188	
9.5506	-0.05941213	
9.550799	-0.05941239	
9.551	-0.05941264	
9.5512	-0.05941289	
9.5514	-0.05941315	
9.5516	-0.0594134	
9.5518	-0.05941365	
9.552	-0.05941391	
9.552199	-0.05941416	
9.5524	-0.05941441	
9.5526	-0.05941467	
9.5528	-0.05941492	
9.552999	-0.05941517	
9.5532	-0.05941543	
9.5534	-0.05941568	
9.553599	-0.05941593	
9.5538	-0.05941619	
9.554	-0.05941644	
9.5542	-0.05941669	
9.554399	-0.05941695	
9.5546	-0.0594172	
9.5548	-0.05941745	
9.554999	-0.05941771	
9.5552	-0.05941796	
9.5554	-0.05941821	
9.5556	-0.05941847	
9.555799	-0.05941872	
9.556	-0.05941897	
9.5562	-0.05941923	
9.556399	-0.05941948	
9.5566	-0.05941974	
9.5568	-0.05941999	
9.557	-0.05942024	
9.557199	-0.0594205	
9.5574	-0.05942075	
9.5576	-0.05942101	
9.557799	-0.05942126	
9.558	-0.05942151	
9.5582	-0.05942177	
9.5584	-0.05942202	
9.558599	-0.05942228	
9.5588	-0.05942253	
9.559	-0.05942279	
9.559199	-0.05942304	
9.5594	-0.05942329	
9.5596	-0.05942355	
9.5598	-0.0594238	
9.559999	-0.05942406	
9.5602	-0.05942431	
9.5604	-0.05942457	
9.560599	-0.05942482	
9.5608	-0.05942508	
9.561	-0.05942533	
9.5612	-0.05942558	
9.561399	-0.05942584	
9.5616	-0.0594261	
9.5618	-0.05942635	
9.561999	-0.05942661	
9.5622	-0.05942686	
9.5624	-0.05942712	
9.5626	-0.05942737	
9.562799	-0.05942763	
9.563	-0.05942788	
9.5632	-0.05942814	
9.563399	-0.05942839	
9.5636	-0.05942865	
9.5638	-0.0594289	
9.564	-0.05942916	
9.564199	-0.05942941	
9.5644	-0.05942967	
9.5646	-0.05942992	
