Time	(4) t1 deriv	(5) t2 deriv	(6) +de/dt	(7)        -de/dt	
3.917	-0.0569755	-0.05719648	-0.06023986	-0.05976157	
3.9172	-0.0569755	-0.05719508	-0.06023835	-0.0597631	
3.9174	-0.0569755	-0.05719369	-0.06023685	-0.05976462	
3.9176	-0.0569755	-0.05719231	-0.06023536	-0.05976612	
3.9178	-0.0569755	-0.05719094	-0.06023388	-0.05976762	
3.918	-0.0569755	-0.05718958	-0.0602324	-0.05976911	
3.9182	-0.0569755	-0.05718822	-0.06023094	-0.05977059	
3.9184	-0.0569755	-0.05718687	-0.06022948	-0.05977206	
3.9186	-0.0569755	-0.05718553	-0.06022804	-0.05977352	
3.9188	-0.0569755	-0.05718421	-0.0602266	-0.05977497	
3.919	-0.0569755	-0.05718289	-0.06022517	-0.05977641	
3.9192	-0.0569755	-0.05718157	-0.06022376	-0.05977784	
3.9194	-0.0569755	-0.05718027	-0.06022235	-0.05977927	
3.9196	-0.0569755	-0.05717897	-0.06022095	-0.05978068	
3.9198	-0.0569755	-0.05717769	-0.06021956	-0.05978209	
3.92	-0.0569755	-0.05717641	-0.06021817	-0.05978348	
3.9202	-0.0569755	-0.05717513	-0.0602168	-0.05978487	
3.9204	-0.0569755	-0.05717387	-0.06021544	-0.05978625	
3.9206	-0.0569755	-0.05717262	-0.06021408	-0.05978762	
3.9208	-0.0569755	-0.05717137	-0.06021273	-0.05978898	
3.921	-0.0569755	-0.05717013	-0.06021139	-0.05979033	
3.9212	-0.0569755	-0.0571689	-0.06021006	-0.05979167	
3.9214	-0.0569755	-0.05716767	-0.06020874	-0.05979301	
3.9216	-0.0569755	-0.05716646	-0.06020743	-0.05979433	
3.9218	-0.0569755	-0.05716525	-0.06020612	-0.05979565	
3.922	-0.0569755	-0.05716405	-0.06020482	-0.05979696	
3.9222	-0.0569755	-0.05716285	-0.06020353	-0.05979826	
3.9224	-0.0569755	-0.05716167	-0.06020225	-0.05979955	
3.9226	-0.0569755	-0.05716049	-0.06020098	-0.05980084	
3.9228	-0.0569755	-0.05715932	-0.06019972	-0.05980211	
3.923	-0.0569755	-0.05715816	-0.06019846	-0.05980338	
3.9232	-0.0569755	-0.057157	-0.06019721	-0.05980464	
3.9234	-0.0569755	-0.05715585	-0.06019597	-0.05980589	
3.9236	-0.0569755	-0.05715471	-0.06019473	-0.05980714	
3.9238	-0.0569755	-0.05715358	-0.06019351	-0.05980837	
3.924	-0.0569755	-0.05715245	-0.06019229	-0.0598096	
3.9242	-0.0569755	-0.05715133	-0.06019108	-0.05981082	
3.9244	-0.0569755	-0.05715021	-0.06018988	-0.05981203	
3.9246	-0.0569755	-0.05714911	-0.06018869	-0.05981323	
3.9248	-0.0569755	-0.05714801	-0.0601875	-0.05981443	
3.925	-0.0569755	-0.05714692	-0.06018632	-0.05981562	
3.9252	-0.0569755	-0.05714583	-0.06018515	-0.0598168	
3.9254	-0.0569755	-0.05714476	-0.06018399	-0.05981798	
3.9256	-0.0569755	-0.05714368	-0.06018283	-0.05981914	
3.9258	-0.0569755	-0.05714262	-0.06018168	-0.0598203	
3.926	-0.0569755	-0.05714156	-0.06018054	-0.05982145	
3.9262	-0.0569755	-0.05714051	-0.0601794	-0.0598226	
3.9264	-0.0569755	-0.05713947	-0.06017828	-0.05982373	
3.9266	-0.0569755	-0.05713843	-0.06017715	-0.05982486	
3.9268	-0.0569755	-0.0571374	-0.06017604	-0.05982599	
3.927	-0.0569755	-0.05713638	-0.06017493	-0.0598271	
3.9272	-0.0569755	-0.05713535	-0.06017384	-0.05982821	
3.9274	-0.0569755	-0.05713435	-0.06017274	-0.05982931	
3.9276	-0.0569755	-0.05713334	-0.06017166	-0.0598304	
3.9278	-0.0569755	-0.05713234	-0.06017058	-0.05983149	
3.928	-0.0569755	-0.05713135	-0.06016951	-0.05983257	
3.9282	-0.0569755	-0.05713036	-0.06016844	-0.05983364	
3.9284	-0.0569755	-0.05712938	-0.06016738	-0.05983471	
3.9286	-0.0569755	-0.05712841	-0.06016633	-0.05983577	
3.9288	-0.0569755	-0.05712744	-0.06016529	-0.05983682	
3.929	-0.0569755	-0.05712648	-0.06016425	-0.05983787	
3.9292	-0.0569755	-0.05712552	-0.06016321	-0.05983891	
3.9294	-0.0569755	-0.05712457	-0.06016219	-0.05983994	
3.9296	-0.0569755	-0.05712363	-0.06016117	-0.05984097	
3.9298	-0.0569755	-0.05712269	-0.06016016	-0.05984199	
3.93	-0.0569755	-0.05712176	-0.06015915	-0.059843	
3.9302	-0.0569755	-0.05712083	-0.06015816	-0.05984401	
3.9304	-0.0569755	-0.05711992	-0.06015716	-0.059845	
3.9306	-0.0569755	-0.057119	-0.06015617	-0.059846	
3.9308	-0.0569755	-0.05711809	-0.06015519	-0.05984699	
3.931	-0.0569755	-0.05711719	-0.06015422	-0.05984797	
3.9312	-0.0569755	-0.05711629	-0.06015325	-0.05984894	
3.9314	-0.0569755	-0.0571154	-0.06015229	-0.05984991	
3.9316	-0.0569755	-0.05711452	-0.06015133	-0.05985087	
3.9318	-0.0569755	-0.05711364	-0.06015038	-0.05985183	
3.932	-0.0569755	-0.05711276	-0.06014944	-0.05985278	
3.9322	-0.0569755	-0.0571119	-0.0601485	-0.05985373	
3.9324	-0.0569755	-0.05711103	-0.06014757	-0.05985466	
3.9326	-0.0569755	-0.05711018	-0.06014664	-0.0598556	
3.9328	-0.0569755	-0.05710932	-0.06014572	-0.05985652	
3.933	-0.0569755	-0.05710847	-0.06014481	-0.05985744	
3.9332	-0.0569755	-0.05710763	-0.0601439	-0.05985836	
3.9334	-0.0569755	-0.0571068	-0.060143	-0.05985926	
3.9336	-0.0569755	-0.05710597	-0.0601421	-0.05986017	
3.9338	-0.0569755	-0.05710514	-0.06014121	-0.05986106	
3.934	-0.0569755	-0.05710432	-0.06014032	-0.05986195	
3.9342	-0.0569755	-0.0571035	-0.06013944	-0.05986284	
3.9344	-0.0569755	-0.0571027	-0.06013857	-0.05986372	
3.9346	-0.0569755	-0.05710189	-0.0601377	-0.0598646	
3.9348	-0.0569755	-0.05710109	-0.06013684	-0.05986546	
3.935	-0.0569755	-0.0571003	-0.06013598	-0.05986633	
3.9352	-0.0569755	-0.05709951	-0.06013513	-0.05986718	
3.9354	-0.0569755	-0.05709872	-0.06013428	-0.05986804	
3.9356	-0.0569755	-0.05709794	-0.06013344	-0.05986888	
3.9358	-0.0569755	-0.05709717	-0.0601326	-0.05986973	
3.936	-0.0569755	-0.0570964	-0.06013177	-0.05987056	
3.9362	-0.0569755	-0.05709563	-0.06013094	-0.05987139	
3.9364	-0.0569755	-0.05709487	-0.06013012	-0.05987222	
3.9366	-0.0569755	-0.05709412	-0.06012931	-0.05987304	
3.9368	-0.0569755	-0.05709336	-0.0601285	-0.05987385	
3.937	-0.0569755	-0.05709262	-0.06012769	-0.05987466	
3.9372	-0.0569755	-0.05709188	-0.06012689	-0.05987547	
3.9374	-0.0569755	-0.05709114	-0.0601261	-0.05987627	
3.9376	-0.0569755	-0.05709041	-0.06012531	-0.05987706	
3.9378	-0.0569755	-0.05708968	-0.06012452	-0.05987785	
3.938	-0.0569755	-0.05708896	-0.06012374	-0.05987864	
3.9382	-0.0569755	-0.05708824	-0.06012297	-0.05987941	
3.9384	-0.0569755	-0.05708753	-0.0601222	-0.05988019	
3.9386	-0.0569755	-0.05708682	-0.06012143	-0.05988096	
3.9388	-0.0569755	-0.05708611	-0.06012067	-0.05988172	
3.939	-0.0569755	-0.05708541	-0.06011992	-0.05988248	
3.9392	-0.0569755	-0.05708472	-0.06011917	-0.05988324	
3.9394	-0.0569755	-0.05708403	-0.06011842	-0.05988399	
3.9396	-0.0569755	-0.05708334	-0.06011768	-0.05988473	
3.9398	-0.0569755	-0.05708266	-0.06011694	-0.05988547	
3.94	-0.0569755	-0.05708198	-0.06011621	-0.05988621	
3.9402	-0.0569755	-0.0570813	-0.06011548	-0.05988694	
3.9404	-0.0569755	-0.05708064	-0.06011476	-0.05988767	
3.9406	-0.0569755	-0.05707997	-0.06011404	-0.05988839	
3.9408	-0.0569755	-0.05707931	-0.06011333	-0.0598891	
3.941	-0.0569755	-0.05707865	-0.06011262	-0.05988982	
3.9412	-0.0569755	-0.057078	-0.06011192	-0.05989052	
3.9414	-0.0569755	-0.05707735	-0.06011122	-0.05989123	
3.9416	-0.0569755	-0.05707671	-0.06011052	-0.05989193	
3.9418	-0.0569755	-0.05707607	-0.06010983	-0.05989262	
3.942	-0.0569755	-0.05707543	-0.06010914	-0.05989331	
3.9422	-0.0569755	-0.0570748	-0.06010846	-0.059894	
3.9424	-0.0569755	-0.05707417	-0.06010778	-0.05989468	
3.9426	-0.0569755	-0.05707354	-0.06010711	-0.05989536	
3.9428	-0.0569755	-0.05707292	-0.06010644	-0.05989603	
3.943	-0.0569755	-0.05707231	-0.06010577	-0.0598967	
3.9432	-0.0569755	-0.05707169	-0.06010511	-0.05989736	
3.9434	-0.0569755	-0.05707109	-0.06010446	-0.05989802	
3.9436	-0.0569755	-0.05707048	-0.0601038	-0.05989868	
3.9438	-0.0569755	-0.05706988	-0.06010315	-0.05989933	
3.944	-0.0569755	-0.05706928	-0.06010251	-0.05989998	
3.9442	-0.0569755	-0.05706869	-0.06010187	-0.05990062	
3.9444	-0.0569755	-0.0570681	-0.06010123	-0.05990126	
3.9446	-0.0569755	-0.05706751	-0.0601006	-0.0599019	
3.9448	-0.0569755	-0.05706693	-0.06009997	-0.05990253	
3.945	-0.0569755	-0.05706635	-0.06009935	-0.05990316	
3.9452	-0.0569755	-0.05706578	-0.06009873	-0.05990378	
3.9454	-0.0569755	-0.0570652	-0.06009811	-0.0599044	
3.9456	-0.0569755	-0.05706464	-0.0600975	-0.05990501	
3.9458	-0.0569755	-0.05706408	-0.06009689	-0.05990562	
3.946	-0.0569755	-0.05706351	-0.06009628	-0.05990623	
3.9462	-0.0569755	-0.05706296	-0.06009568	-0.05990684	
3.9464	-0.0569755	-0.0570624	-0.06009509	-0.05990744	
3.9466	-0.0569755	-0.05706185	-0.06009449	-0.05990803	
3.9468	-0.0569755	-0.05706131	-0.0600939	-0.05990862	
3.947	-0.0569755	-0.05706076	-0.06009332	-0.05990921	
3.9472	-0.0569755	-0.05706022	-0.06009274	-0.05990979	
3.9474	-0.0569755	-0.05705969	-0.06009215	-0.05991038	
3.9476	-0.0569755	-0.05705915	-0.06009158	-0.05991095	
3.9478	-0.0569755	-0.05705862	-0.06009101	-0.05991153	
3.948	-0.0569755	-0.0570581	-0.06009044	-0.0599121	
3.9482	-0.0569755	-0.05705758	-0.06008988	-0.05991266	
3.9484	-0.0569755	-0.05705706	-0.06008932	-0.05991323	
3.9486	-0.0569755	-0.05705654	-0.06008876	-0.05991379	
3.9488	-0.0569755	-0.05705603	-0.06008821	-0.05991434	
3.949	-0.0569755	-0.05705552	-0.06008766	-0.05991489	
3.9492	-0.0569755	-0.05705501	-0.06008711	-0.05991544	
3.9494	-0.0569755	-0.05705451	-0.06008657	-0.05991599	
3.9496	-0.0569755	-0.05705401	-0.06008603	-0.05991653	
3.9498	-0.0569755	-0.05705351	-0.06008549	-0.05991707	
3.95	-0.0569755	-0.05705302	-0.06008496	-0.0599176	
3.9502	-0.0569755	-0.05705253	-0.06008443	-0.05991813	
3.9504	-0.0569755	-0.05705204	-0.06008391	-0.05991866	
3.9506	-0.0569755	-0.05705155	-0.06008338	-0.05991919	
3.9508	-0.0569755	-0.05705107	-0.06008286	-0.05991971	
3.951	-0.0569755	-0.0570506	-0.06008235	-0.05992023	
3.9512	-0.0569755	-0.05705012	-0.06008184	-0.05992074	
3.9514	-0.0569755	-0.05704965	-0.06008133	-0.05992125	
3.9516	-0.0569755	-0.05704918	-0.06008082	-0.05992176	
3.9518	-0.0569755	-0.05704871	-0.06008032	-0.05992226	
3.952	-0.0569755	-0.05704825	-0.06007982	-0.05992277	
3.9522	-0.0569755	-0.05704779	-0.06007932	-0.05992327	
3.9524	-0.0569755	-0.05704733	-0.06007883	-0.05992376	
3.9526	-0.0569755	-0.05704688	-0.06007834	-0.05992425	
3.9528	-0.0569755	-0.05704642	-0.06007785	-0.05992474	
3.953	-0.0569755	-0.05704598	-0.06007737	-0.05992523	
3.9532	-0.0569755	-0.05704553	-0.06007688	-0.05992571	
3.9534	-0.0569755	-0.05704509	-0.0600764	-0.05992619	
3.9536	-0.0569755	-0.05704465	-0.06007593	-0.05992667	
3.9538	-0.0569755	-0.05704421	-0.06007546	-0.05992714	
3.954	-0.0569755	-0.05704378	-0.06007499	-0.05992761	
3.9542	-0.0569755	-0.05704334	-0.06007452	-0.05992808	
3.9544	-0.0569755	-0.05704291	-0.06007406	-0.05992854	
3.9546	-0.0569755	-0.05704249	-0.0600736	-0.05992901	
3.9548	-0.05695636	-0.05704192	-0.06007314	-0.05992946	
3.955	-0.05691962	-0.05704111	-0.06007469	-0.05992791	
3.9552	-0.05686888	-0.05703998	-0.06007987	-0.05992273	
3.9554	-0.05680745	-0.05703844	-0.06008974	-0.05991285	
3.9556	-0.05673814	-0.05703647	-0.06010488	-0.05989768	
3.9558	-0.05666326	-0.05703404	-0.06012554	-0.05987698	
3.956	-0.05658473	-0.05703111	-0.06015165	-0.05985079	
3.9562	-0.05650411	-0.05702769	-0.06018297	-0.05981936	
3.9564	-0.0564227	-0.05702377	-0.06021911	-0.05978307	
3.9566	-0.05634151	-0.05701936	-0.06025956	-0.05974239	
3.9568	-0.05626138	-0.05701447	-0.06030379	-0.05969787	
3.957	-0.05618294	-0.05700911	-0.06035121	-0.05965008	
3.9572	-0.05610671	-0.0570033	-0.06040123	-0.05959959	
3.9574	-0.05603306	-0.05699706	-0.06045328	-0.05954698	
3.9576	-0.05596227	-0.05699041	-0.06050681	-0.05949278	
3.9578	-0.05589452	-0.05698337	-0.0605613	-0.05943751	
3.958	-0.05582994	-0.05697596	-0.06061626	-0.05938166	
3.9582	-0.05576859	-0.05696822	-0.06067127	-0.05932567	
3.9584	-0.05571048	-0.05696015	-0.06072591	-0.05926993	
3.9586	-0.0556556	-0.05695178	-0.06077985	-0.05921479	
3.9588	-0.0556039	-0.05694314	-0.06083279	-0.05916058	
3.959	-0.05555529	-0.05693424	-0.06088444	-0.05910756	
3.9592	-0.05550969	-0.05692512	-0.0609346	-0.05905597	
3.9594	-0.05546699	-0.05691577	-0.06098307	-0.059006	
3.9596	-0.05542707	-0.05690624	-0.06102971	-0.05895782	
3.9598	-0.05538981	-0.05689653	-0.06107439	-0.05891154	
3.96	-0.05535509	-0.05688665	-0.06111703	-0.05886729	
3.9602	-0.05532277	-0.05687664	-0.06115756	-0.05882513	
3.9604	-0.05529273	-0.0568665	-0.06119594	-0.0587851	
3.9606	-0.05526483	-0.05685624	-0.06123215	-0.05874725	
3.9608	-0.05523896	-0.05684589	-0.0612662	-0.05871159	
3.961	-0.05521499	-0.05683545	-0.06129808	-0.0586781	
3.9612	-0.0551928	-0.05682493	-0.06132784	-0.05864678	
3.9614	-0.05517228	-0.05681436	-0.0613555	-0.05861758	
3.9616	-0.05515331	-0.05680373	-0.06138112	-0.05859047	
3.9618	-0.05513581	-0.05679305	-0.06140475	-0.05856541	
3.962	-0.05511965	-0.05678234	-0.06142645	-0.05854232	
3.9622	-0.05510476	-0.0567716	-0.06144629	-0.05852116	
3.9624	-0.05509104	-0.05676085	-0.06146435	-0.05850185	
3.9626	-0.05507841	-0.05675008	-0.06148068	-0.05848433	
3.9628	-0.05506678	-0.05673931	-0.06149537	-0.05846851	
3.963	-0.05505609	-0.05672854	-0.06150849	-0.05845434	
3.9632	-0.05504626	-0.05671778	-0.06152012	-0.05844173	
3.9634	-0.05503723	-0.05670702	-0.06153033	-0.0584306	
3.9636	-0.05502895	-0.05669628	-0.0615392	-0.0584209	
3.9638	-0.05502133	-0.05668557	-0.0615468	-0.05841253	
3.964	-0.05501436	-0.05667488	-0.06155321	-0.05840543	
3.9642	-0.05500796	-0.05666421	-0.06155848	-0.05839952	
3.9644	-0.05500209	-0.05665357	-0.06156269	-0.05839474	
3.9646	-0.05499672	-0.05664298	-0.06156591	-0.05839102	
3.9648	-0.0549918	-0.05663241	-0.06156819	-0.0583883	
3.965	-0.05498729	-0.05662189	-0.0615696	-0.05838652	
3.9652	-0.05498317	-0.0566114	-0.06157019	-0.05838561	
3.9654	-0.0549794	-0.05660096	-0.06157003	-0.05838551	
3.9656	-0.05497595	-0.05659056	-0.06156915	-0.05838618	
3.9658	-0.05497279	-0.05658022	-0.06156762	-0.05838756	
3.966	-0.05496991	-0.05656991	-0.06156547	-0.05838959	
3.9662	-0.05496727	-0.05655966	-0.06156276	-0.05839224	
3.9664	-0.05496487	-0.05654946	-0.06155952	-0.05839546	
3.9666	-0.05496267	-0.0565393	-0.0615558	-0.0583992	
3.9668	-0.05496066	-0.05652921	-0.06155163	-0.05840343	
3.967	-0.05495883	-0.05651916	-0.06154705	-0.05840811	
3.9672	-0.05495716	-0.05650917	-0.06154209	-0.0584132	
3.9674	-0.05495563	-0.05649923	-0.06153679	-0.05841867	
3.9676	-0.05495424	-0.05648934	-0.06153116	-0.05842449	
3.9678	-0.05495297	-0.05647952	-0.06152524	-0.05843062	
3.968	-0.05495182	-0.05646975	-0.06151905	-0.05843705	
3.9682	-0.05495076	-0.05646003	-0.06151263	-0.05844374	
3.9684	-0.0549498	-0.05645037	-0.06150598	-0.05845068	
3.9686	-0.05494893	-0.05644076	-0.06149914	-0.05845783	
3.9688	-0.05494813	-0.05643121	-0.06149211	-0.05846518	
3.969	-0.0549474	-0.05642172	-0.06148492	-0.05847271	
3.9692	-0.05494674	-0.05641229	-0.06147759	-0.0584804	
3.9694	-0.05494614	-0.05640291	-0.06147013	-0.05848823	
3.9696	-0.05494559	-0.05639358	-0.06146255	-0.0584962	
3.9698	-0.05494509	-0.05638432	-0.06145487	-0.05850427	
3.97	-0.05494463	-0.05637511	-0.0614471	-0.05851244	
3.9702	-0.05494422	-0.05636596	-0.06143925	-0.0585207	
3.9704	-0.05494384	-0.05635686	-0.06143133	-0.05852904	
3.9706	-0.0549435	-0.05634782	-0.06142335	-0.05853744	
3.9708	-0.05494319	-0.05633883	-0.06141533	-0.05854589	
3.971	-0.05494291	-0.0563299	-0.06140726	-0.0585544	
3.9712	-0.05494265	-0.05632103	-0.06139916	-0.05856293	
3.9714	-0.05494241	-0.05631221	-0.06139104	-0.0585715	
3.9716	-0.0549422	-0.05630345	-0.06138289	-0.05858009	
3.9718	-0.05494201	-0.05629474	-0.06137473	-0.0585887	
3.972	-0.05494183	-0.05628608	-0.06136656	-0.05859732	
3.9722	-0.05494167	-0.05627748	-0.06135839	-0.05860594	
3.9724	-0.05494153	-0.05626893	-0.06135022	-0.05861455	
3.9726	-0.05494139	-0.05626044	-0.06134206	-0.05862316	
3.9728	-0.05494127	-0.05625201	-0.0613339	-0.05863177	
3.973	-0.05494117	-0.05624362	-0.06132575	-0.05864036	
3.9732	-0.05494107	-0.05623529	-0.06131763	-0.05864893	
3.9734	-0.05494098	-0.05622701	-0.06130952	-0.05865748	
3.9736	-0.05494089	-0.05621878	-0.06130143	-0.05866601	
3.9738	-0.05494082	-0.05621061	-0.06129337	-0.05867451	
3.974	-0.05494075	-0.05620248	-0.06128533	-0.05868299	
3.9742	-0.05494069	-0.05619441	-0.06127732	-0.05869143	
3.9744	-0.05494064	-0.05618639	-0.06126934	-0.05869984	
3.9746	-0.05494059	-0.05617842	-0.0612614	-0.05870821	
3.9748	-0.05494054	-0.0561705	-0.06125348	-0.05871655	
3.975	-0.0549405	-0.05616264	-0.0612456	-0.05872485	
3.9752	-0.05494046	-0.05615482	-0.06123776	-0.05873311	
3.9754	-0.05494042	-0.05614705	-0.06122995	-0.05874133	
3.9756	-0.0549404	-0.05613933	-0.06122218	-0.05874951	
3.9758	-0.05494037	-0.05613166	-0.06121445	-0.05875765	
3.976	-0.05494034	-0.05612404	-0.06120676	-0.05876574	
3.9762	-0.05494032	-0.05611647	-0.06119911	-0.05877379	
3.9764	-0.0549403	-0.05610894	-0.0611915	-0.0587818	
3.9766	-0.05494028	-0.05610147	-0.06118392	-0.05878976	
3.9768	-0.05494026	-0.05609404	-0.06117639	-0.05879767	
3.977	-0.05494025	-0.05608666	-0.06116891	-0.05880554	
3.9772	-0.05494023	-0.05607932	-0.06116146	-0.05881336	
3.9774	-0.05494022	-0.05607204	-0.06115406	-0.05882114	
3.9776	-0.05494021	-0.0560648	-0.0611467	-0.05882886	
3.9778	-0.05494019	-0.05605761	-0.06113938	-0.05883655	
3.978	-0.05494019	-0.05605046	-0.06113211	-0.05884418	
3.9782	-0.05494018	-0.05604335	-0.06112488	-0.05885177	
3.9784	-0.05494017	-0.0560363	-0.06111769	-0.05885931	
3.9786	-0.05494016	-0.05602929	-0.06111054	-0.0588668	
3.9788	-0.05494015	-0.05602232	-0.06110344	-0.05887425	
3.979	-0.05494015	-0.0560154	-0.06109639	-0.05888164	
3.9792	-0.05494014	-0.05600852	-0.06108937	-0.05888899	
3.9794	-0.05494014	-0.05600169	-0.0610824	-0.0588963	
3.9796	-0.05494013	-0.05599489	-0.06107547	-0.05890355	
3.9798	-0.05494013	-0.05598815	-0.06106858	-0.05891076	
3.98	-0.05494013	-0.05598144	-0.06106174	-0.05891792	
3.9802	-0.05494012	-0.05597478	-0.06105494	-0.05892504	
3.9804	-0.05494012	-0.05596816	-0.06104818	-0.05893211	
3.9806	-0.05494012	-0.05596159	-0.06104147	-0.05893913	
3.9808	-0.05494012	-0.05595505	-0.06103479	-0.05894611	
3.981	-0.05494011	-0.05594856	-0.06102816	-0.05895304	
3.9812	-0.05494011	-0.05594211	-0.06102157	-0.05895993	
3.9814	-0.05494011	-0.0559357	-0.06101502	-0.05896677	
3.9816	-0.05494011	-0.05592933	-0.06100852	-0.05897356	
3.9818	-0.0549401	-0.055923	-0.06100205	-0.05898031	
3.982	-0.0549401	-0.05591672	-0.06099563	-0.05898702	
3.9822	-0.0549401	-0.05591047	-0.06098925	-0.05899368	
3.9824	-0.0549401	-0.05590426	-0.0609829	-0.05900029	
3.9826	-0.0549401	-0.05589809	-0.0609766	-0.05900687	
3.9828	-0.0549401	-0.05589196	-0.06097034	-0.0590134	
3.983	-0.0549401	-0.05588588	-0.06096412	-0.05901988	
3.9832	-0.0549401	-0.05587983	-0.06095793	-0.05902633	
3.9834	-0.0549401	-0.05587381	-0.0609518	-0.05903272	
3.9836	-0.0549401	-0.05586784	-0.06094569	-0.05903908	
3.9838	-0.0549401	-0.05586191	-0.06093963	-0.0590454	
3.984	-0.0549401	-0.05585601	-0.0609336	-0.05905167	
3.9842	-0.0549401	-0.05585015	-0.06092762	-0.0590579	
3.9844	-0.05494009	-0.05584433	-0.06092167	-0.05906409	
3.9846	-0.05494009	-0.05583855	-0.06091576	-0.05907023	
3.9848	-0.05494009	-0.0558328	-0.06090989	-0.05907634	
3.985	-0.05494009	-0.05582709	-0.06090406	-0.0590824	
3.9852	-0.05494009	-0.05582142	-0.06089826	-0.05908843	
3.9854	-0.05494009	-0.05581577	-0.0608925	-0.05909441	
3.9856	-0.05494009	-0.05581018	-0.06088678	-0.05910036	
3.9858	-0.05494009	-0.05580461	-0.06088109	-0.05910626	
3.986	-0.05494009	-0.05579908	-0.06087545	-0.05911213	
3.9862	-0.05494009	-0.05579358	-0.06086984	-0.05911796	
3.9864	-0.05494009	-0.05578813	-0.06086426	-0.05912374	
3.9866	-0.05494009	-0.0557827	-0.06085872	-0.05912949	
3.9868	-0.05494009	-0.05577731	-0.06085321	-0.0591352	
3.987	-0.05494009	-0.05577195	-0.06084775	-0.05914088	
3.9872	-0.05494009	-0.05576663	-0.06084231	-0.05914651	
3.9874	-0.05494009	-0.05576134	-0.06083691	-0.05915211	
3.9876	-0.05494009	-0.05575609	-0.06083155	-0.05915767	
3.9878	-0.05494009	-0.05575087	-0.06082622	-0.05916319	
3.988	-0.05494009	-0.05574569	-0.06082093	-0.05916867	
3.9882	-0.05494009	-0.05574053	-0.06081567	-0.05917412	
3.9884	-0.05494009	-0.05573541	-0.06081044	-0.05917953	
3.9886	-0.05494009	-0.05573032	-0.06080525	-0.05918491	
3.9888	-0.05494009	-0.05572527	-0.06080009	-0.05919025	
3.989	-0.05494009	-0.05572025	-0.06079496	-0.05919556	
3.9892	-0.05494009	-0.05571526	-0.06078987	-0.05920083	
3.9894	-0.05494009	-0.0557103	-0.06078481	-0.05920606	
3.9896	-0.05494009	-0.05570537	-0.06077978	-0.05921126	
3.9898	-0.05494009	-0.05570048	-0.06077478	-0.05921642	
3.99	-0.05494009	-0.05569561	-0.06076982	-0.05922155	
3.9902	-0.05494009	-0.05569078	-0.06076489	-0.05922665	
3.9904	-0.05494009	-0.05568598	-0.06075999	-0.05923171	
3.9906	-0.05494009	-0.05568121	-0.06075513	-0.05923674	
3.9908	-0.05494009	-0.05567646	-0.06075029	-0.05924174	
3.991	-0.05494009	-0.05567176	-0.06074549	-0.0592467	
3.9912	-0.05494009	-0.05566707	-0.06074071	-0.05925163	
3.9914	-0.05494009	-0.05566242	-0.06073597	-0.05925652	
3.9916	-0.05494009	-0.0556578	-0.06073125	-0.05926139	
3.9918	-0.05494009	-0.05565321	-0.06072657	-0.05926622	
3.992	-0.05494009	-0.05564865	-0.06072192	-0.05927102	
3.9922	-0.05494009	-0.05564412	-0.0607173	-0.05927579	
3.9924	-0.05494009	-0.05563961	-0.06071271	-0.05928052	
3.9926	-0.05494009	-0.05563514	-0.06070814	-0.05928523	
3.9928	-0.05494009	-0.0556307	-0.06070361	-0.0592899	
3.993	-0.05494009	-0.05562628	-0.06069911	-0.05929454	
3.9932	-0.05494009	-0.05562188	-0.06069463	-0.05929915	
3.9934	-0.05494009	-0.05561753	-0.06069018	-0.05930373	
3.9936	-0.05494009	-0.05561319	-0.06068576	-0.05930828	
3.9938	-0.05494009	-0.05560889	-0.06068138	-0.0593128	
3.994	-0.05494009	-0.05560461	-0.06067701	-0.05931729	
3.9942	-0.05494009	-0.05560036	-0.06067268	-0.05932175	
3.9944	-0.05494009	-0.05559613	-0.06066838	-0.05932618	
3.9946	-0.05494009	-0.05559194	-0.0606641	-0.05933059	
3.9948	-0.05494009	-0.05558777	-0.06065985	-0.05933496	
3.995	-0.05494009	-0.05558362	-0.06065563	-0.0593393	
3.9952	-0.05494009	-0.05557951	-0.06065143	-0.05934361	
3.9954	-0.05494009	-0.05557542	-0.06064727	-0.0593479	
3.9956	-0.05494009	-0.05557135	-0.06064313	-0.05935216	
3.9958	-0.05494009	-0.05556732	-0.06063901	-0.05935639	
3.996	-0.05494009	-0.0555633	-0.06063492	-0.05936059	
3.9962	-0.05494009	-0.05555931	-0.06063086	-0.05936476	
3.9964	-0.05494009	-0.05555535	-0.06062683	-0.05936891	
3.9966	-0.05494009	-0.05555142	-0.06062282	-0.05937303	
3.9968	-0.05494009	-0.05554751	-0.06061883	-0.05937712	
3.997	-0.05494009	-0.05554362	-0.06061488	-0.05938118	
3.9972	-0.05494009	-0.05553976	-0.06061094	-0.05938522	
3.9974	-0.05494009	-0.05553593	-0.06060703	-0.05938923	
3.9976	-0.05494009	-0.05553212	-0.06060315	-0.05939322	
3.9978	-0.05494009	-0.05552833	-0.0605993	-0.05939718	
3.998	-0.05494009	-0.05552457	-0.06059546	-0.05940111	
3.9982	-0.05494009	-0.05552083	-0.06059166	-0.05940501	
3.9984	-0.05494009	-0.05551711	-0.06058788	-0.05940889	
3.9986	-0.05494009	-0.05551342	-0.06058412	-0.05941275	
3.9988	-0.05494009	-0.05550975	-0.06058038	-0.05941658	
3.999	-0.05494009	-0.05550611	-0.06057667	-0.05942038	
3.9992	-0.05494009	-0.05550249	-0.06057299	-0.05942416	
3.9994	-0.05494009	-0.05549889	-0.06056932	-0.05942791	
